question,A,B,C,D,answer,category,clean,corrupted,correct_idx,incorrect_idx
""" _Ad crumenam_ "" is",basing a conclusion on an analogy when the items being compared are not similar enough to sustain the analogy,"a specific type of false sign fallacy that reasons someone is necessarily better because he or she is wealthy, or is worse because he or she is poor",drawing a firm conclusion without enough evidence to support that conclusion,a specific type of false cause that involves mistakenly attributing the cause of an event to a simple cause when the cause is more complex,B,logical_fallacies,""" _Ad crumenam_ "" is
(A) basing a conclusion on an analogy when the items being compared are not similar enough to sustain the analogy
(B) a specific type of false sign fallacy that reasons someone is necessarily better because he or she is wealthy, or is worse because he or she is poor
(C) drawing a firm conclusion without enough evidence to support that conclusion
(D) a specific type of false cause that involves mistakenly attributing the cause of an event to a simple cause when the cause is more complex
Answer: (","Which is the most possible answer?
(A) basing a conclusion on an analogy when the items being compared are not similar enough to sustain the analogy
(B) a specific type of false sign fallacy that reasons someone is necessarily better because he or she is wealthy, or is worse because he or she is poor
(C) drawing a firm conclusion without enough evidence to support that conclusion
(D) a specific type of false cause that involves mistakenly attributing the cause of an event to a simple cause when the cause is more complex
Answer: (",33,"[32, 34, 35]"
The fallacy of laudatory personality is a specific type of,The fallacy of accident,False dilemma,Begging the question,Circular reasoning,A,logical_fallacies,"The fallacy of laudatory personality is a specific type of
(A) The fallacy of accident
(B) False dilemma
(C) Begging the question
(D) Circular reasoning
Answer: (","Which is the most possible answer?
(A) The fallacy of accident
(B) False dilemma
(C) Begging the question
(D) Circular reasoning
Answer: (",32,"[33, 34, 35]"
Appeal to ignorance is a fallacy that involves,"determining the conclusion one wants first, then accepting only evidence supporting that conclusion, or interpreting all evidence as support for that conclusion.",arguing something is inferior just because it doesn't do something it was never intended to do.,arguing that a claim must be true because there is no evidence that it is false.,arguing about something when you are ignorant about the subject,C,logical_fallacies,"Appeal to ignorance is a fallacy that involves
(A) determining the conclusion one wants first, then accepting only evidence supporting that conclusion, or interpreting all evidence as support for that conclusion.
(B) arguing something is inferior just because it doesn't do something it was never intended to do.
(C) arguing that a claim must be true because there is no evidence that it is false.
(D) arguing about something when you are ignorant about the subject
Answer: (","Which is the most possible answer?
(A) determining the conclusion one wants first, then accepting only evidence supporting that conclusion, or interpreting all evidence as support for that conclusion.
(B) arguing something is inferior just because it doesn't do something it was never intended to do.
(C) arguing that a claim must be true because there is no evidence that it is false.
(D) arguing about something when you are ignorant about the subject
Answer: (",34,"[32, 33, 35]"
Which of the following statements is **not** true?,A formally valid syllogism may be materially untrue,A formally valid syllogism must be materially true,A materially true conclusion may arise from a formally valid syllogism,The formal validity of a syllogism does not guarantee it is materially true,B,logical_fallacies,"Which of the following statements is **not** true?
(A) A formally valid syllogism may be materially untrue
(B) A formally valid syllogism must be materially true
(C) A materially true conclusion may arise from a formally valid syllogism
(D) The formal validity of a syllogism does not guarantee it is materially true
Answer: (","Which is the most possible answer?
(A) A formally valid syllogism may be materially untrue
(B) A formally valid syllogism must be materially true
(C) A materially true conclusion may arise from a formally valid syllogism
(D) The formal validity of a syllogism does not guarantee it is materially true
Answer: (",33,"[32, 34, 35]"
"""The minor premise must affirm the antecedent or deny the consequent"" is a validity requirement of which type of argument?",Toulmin,Categorical,Disjunctive,Conditional (or hypothetical),D,logical_fallacies,"""The minor premise must affirm the antecedent or deny the consequent"" is a validity requirement of which type of argument?
(A) Toulmin
(B) Categorical
(C) Disjunctive
(D) Conditional (or hypothetical)
Answer: (","Which is the most possible answer?
(A) Toulmin
(B) Categorical
(C) Disjunctive
(D) Conditional (or hypothetical)
Answer: (",35,"[32, 33, 34]"
Which of the following describes the fallacy of appeal to loyalty?,arguing that someone should do something because it will make him or her better liked by others,responding to an argument with an expression of derision,arguing that an idea should be accepted only because of who originated the idea,arguing that someone should do something to be loyal to a person or a group,D,logical_fallacies,"Which of the following describes the fallacy of appeal to loyalty?
(A) arguing that someone should do something because it will make him or her better liked by others
(B) responding to an argument with an expression of derision
(C) arguing that an idea should be accepted only because of who originated the idea
(D) arguing that someone should do something to be loyal to a person or a group
Answer: (","Which is the most possible answer?
(A) arguing that someone should do something because it will make him or her better liked by others
(B) responding to an argument with an expression of derision
(C) arguing that an idea should be accepted only because of who originated the idea
(D) arguing that someone should do something to be loyal to a person or a group
Answer: (",35,"[32, 33, 34]"
Arguing in favor of a claim based only on the evidence that some regular people believe the claim is one way to commit which of the following fallacies?,poisoning the well,common person appeal,ad numerum,suppressed evidence,B,logical_fallacies,"Arguing in favor of a claim based only on the evidence that some regular people believe the claim is one way to commit which of the following fallacies?
(A) poisoning the well
(B) common person appeal
(C) ad numerum
(D) suppressed evidence
Answer: (","Which is the most possible answer?
(A) poisoning the well
(B) common person appeal
(C) ad numerum
(D) suppressed evidence
Answer: (",33,"[32, 34, 35]"
The appeal to fear involves,arguing something should be done only because it will make the person doing it feel good,arguing someone should do something only because of ill will towards someone else,"arguing actions should be taken to avoid exaggerated, unlikely, or irrelevant negative results",characterizing an opponents position in a way that makes it seem silly,C,logical_fallacies,"The appeal to fear involves
(A) arguing something should be done only because it will make the person doing it feel good
(B) arguing someone should do something only because of ill will towards someone else
(C) arguing actions should be taken to avoid exaggerated, unlikely, or irrelevant negative results
(D) characterizing an opponents position in a way that makes it seem silly
Answer: (","Which is the most possible answer?
(A) arguing something should be done only because it will make the person doing it feel good
(B) arguing someone should do something only because of ill will towards someone else
(C) arguing actions should be taken to avoid exaggerated, unlikely, or irrelevant negative results
(D) characterizing an opponents position in a way that makes it seem silly
Answer: (",34,"[32, 33, 35]"
"It's silly to pass laws against discrimination, since it is obvious that we can't live without it. We discriminate between pleasant and unpleasant tastes in selecting our food, between pleasant and unpleasant sounds in selecting our music, between harmonious and unharmonious colors in decorating our homes, between interesting and uninteresting people in choosing our friends, and so on. We can't live without discriminating.",Prejudicial Language,Equivocation,Inconsistency,Straw Man,B,logical_fallacies,"It's silly to pass laws against discrimination, since it is obvious that we can't live without it. We discriminate between pleasant and unpleasant tastes in selecting our food, between pleasant and unpleasant sounds in selecting our music, between harmonious and unharmonious colors in decorating our homes, between interesting and uninteresting people in choosing our friends, and so on. We can't live without discriminating.
(A) Prejudicial Language
(B) Equivocation
(C) Inconsistency
(D) Straw Man
Answer: (","Which is the most possible answer?
(A) Prejudicial Language
(B) Equivocation
(C) Inconsistency
(D) Straw Man
Answer: (",33,"[32, 34, 35]"
The fallacy of guilt by association is a specific type of,Fallacy of accident,Laudatory personality,Begging the question,Circular reasoning,A,logical_fallacies,"The fallacy of guilt by association is a specific type of
(A) Fallacy of accident
(B) Laudatory personality
(C) Begging the question
(D) Circular reasoning
Answer: (","Which is the most possible answer?
(A) Fallacy of accident
(B) Laudatory personality
(C) Begging the question
(D) Circular reasoning
Answer: (",32,"[33, 34, 35]"
Appeal to compassion is,an appeal to emotion that argues against a position based only on negative personal feelings toward the position,an appeal to emotion that argues a conclusion should be made based only on feeling sorry for someone,an appeal to emotion that argues an action should be taken based only on the need to be loyal to someone,arguing that an idea should be accepted based only on who originated the idea,B,logical_fallacies,"Appeal to compassion is
(A) an appeal to emotion that argues against a position based only on negative personal feelings toward the position
(B) an appeal to emotion that argues a conclusion should be made based only on feeling sorry for someone
(C) an appeal to emotion that argues an action should be taken based only on the need to be loyal to someone
(D) arguing that an idea should be accepted based only on who originated the idea
Answer: (","Which is the most possible answer?
(A) an appeal to emotion that argues against a position based only on negative personal feelings toward the position
(B) an appeal to emotion that argues a conclusion should be made based only on feeling sorry for someone
(C) an appeal to emotion that argues an action should be taken based only on the need to be loyal to someone
(D) arguing that an idea should be accepted based only on who originated the idea
Answer: (",33,"[32, 34, 35]"
"When someone uses highly emotionally charged terms during an argument, without giving any reasons why those terms fit the subject, that person may have committed which of the following fallacies?",Special pleading,Amphiboly,Equivocation,Loaded language,D,logical_fallacies,"When someone uses highly emotionally charged terms during an argument, without giving any reasons why those terms fit the subject, that person may have committed which of the following fallacies?
(A) Special pleading
(B) Amphiboly
(C) Equivocation
(D) Loaded language
Answer: (","Which is the most possible answer?
(A) Special pleading
(B) Amphiboly
(C) Equivocation
(D) Loaded language
Answer: (",35,"[32, 33, 34]"
Arguing that someone couldn't have done something good because she holds a particular position commits the fallacy of,Guilt by association,False dilemma,Reprehensible personality,False dichotomy,C,logical_fallacies,"Arguing that someone couldn't have done something good because she holds a particular position commits the fallacy of
(A) Guilt by association
(B) False dilemma
(C) Reprehensible personality
(D) False dichotomy
Answer: (","Which is the most possible answer?
(A) Guilt by association
(B) False dilemma
(C) Reprehensible personality
(D) False dichotomy
Answer: (",34,"[32, 33, 35]"
""" _Ad antiquitatem_ "" is a specific kind of",False cause,False sign,False analogy,Hasty Generalization,B,logical_fallacies,""" _Ad antiquitatem_ "" is a specific kind of
(A) False cause
(B) False sign
(C) False analogy
(D) Hasty Generalization
Answer: (","Which is the most possible answer?
(A) False cause
(B) False sign
(C) False analogy
(D) Hasty Generalization
Answer: (",33,"[32, 34, 35]"
The hasty conclusion fallacy is,arguing that a single event caused another when the cause is really several events,making an argument without enough evidence to support the conclusion,substituting individual stories for a larger sample in support of a claim,reasoning that applies irrelevant criteria to the subject of the argument.,B,logical_fallacies,"The hasty conclusion fallacy is
(A) arguing that a single event caused another when the cause is really several events
(B) making an argument without enough evidence to support the conclusion
(C) substituting individual stories for a larger sample in support of a claim
(D) reasoning that applies irrelevant criteria to the subject of the argument.
Answer: (","Which is the most possible answer?
(A) arguing that a single event caused another when the cause is really several events
(B) making an argument without enough evidence to support the conclusion
(C) substituting individual stories for a larger sample in support of a claim
(D) reasoning that applies irrelevant criteria to the subject of the argument.
Answer: (",33,"[32, 34, 35]"
""" _Ad lazarum_ "" is","a specific type of false sign that argues there is necessarily an inverse relationship between cost and quality, so something is necessarily a better value because it costs less",arguing that what is true of an entire object must also be true of every individual part of that object,a specific type of false analogy that reasons what is true about nature must be true about humans,drawing a conclusion without enough evidence to support that conclusion,A,logical_fallacies,""" _Ad lazarum_ "" is
(A) a specific type of false sign that argues there is necessarily an inverse relationship between cost and quality, so something is necessarily a better value because it costs less
(B) arguing that what is true of an entire object must also be true of every individual part of that object
(C) a specific type of false analogy that reasons what is true about nature must be true about humans
(D) drawing a conclusion without enough evidence to support that conclusion
Answer: (","Which is the most possible answer?
(A) a specific type of false sign that argues there is necessarily an inverse relationship between cost and quality, so something is necessarily a better value because it costs less
(B) arguing that what is true of an entire object must also be true of every individual part of that object
(C) a specific type of false analogy that reasons what is true about nature must be true about humans
(D) drawing a conclusion without enough evidence to support that conclusion
Answer: (",32,"[33, 34, 35]"
"All things that are spoiled are inedible. Timothy is spoiled. So, Timothy is inedible.",Equivocation,Attacking the Person (ad hominem),Fallacy of Division,Questionable Cause,A,logical_fallacies,"All things that are spoiled are inedible. Timothy is spoiled. So, Timothy is inedible.
(A) Equivocation
(B) Attacking the Person (ad hominem)
(C) Fallacy of Division
(D) Questionable Cause
Answer: (","Which is the most possible answer?
(A) Equivocation
(B) Attacking the Person (ad hominem)
(C) Fallacy of Division
(D) Questionable Cause
Answer: (",32,"[33, 34, 35]"
"Which of the statements below is correct about the following argument?

""If the sky is blue there won't be rain. The sky is blue today. Therefore, there won't be rain.""",It is a formally valid categorical syllogism,It is a formally invalid disjunctive syllogism,It is a formally valid conditional syllogism,It is a formally invalid conditional syllogism,C,logical_fallacies,"Which of the statements below is correct about the following argument?

""If the sky is blue there won't be rain. The sky is blue today. Therefore, there won't be rain.""
(A) It is a formally valid categorical syllogism
(B) It is a formally invalid disjunctive syllogism
(C) It is a formally valid conditional syllogism
(D) It is a formally invalid conditional syllogism
Answer: (","Which is the most possible answer?
(A) It is a formally valid categorical syllogism
(B) It is a formally invalid disjunctive syllogism
(C) It is a formally valid conditional syllogism
(D) It is a formally invalid conditional syllogism
Answer: (",34,"[32, 33, 35]"
Which of the following best describes the snob appeal fallacy?,reasoning that a claim is true based only on the evidence that it has been made so often.,arguing someone should accept a claim based only on the evidence that he or she has the favorable characteristics to understand the truth of the claim.,arguing a claim should be accepted based only on evidence that unidentified authorities accept it.,"arguing that someone should accept an idea or product based only on evidence that prestigious people accept it, or that non-prestigious people reject it.",D,logical_fallacies,"Which of the following best describes the snob appeal fallacy?
(A) reasoning that a claim is true based only on the evidence that it has been made so often.
(B) arguing someone should accept a claim based only on the evidence that he or she has the favorable characteristics to understand the truth of the claim.
(C) arguing a claim should be accepted based only on evidence that unidentified authorities accept it.
(D) arguing that someone should accept an idea or product based only on evidence that prestigious people accept it, or that non-prestigious people reject it.
Answer: (","Which is the most possible answer?
(A) reasoning that a claim is true based only on the evidence that it has been made so often.
(B) arguing someone should accept a claim based only on the evidence that he or she has the favorable characteristics to understand the truth of the claim.
(C) arguing a claim should be accepted based only on evidence that unidentified authorities accept it.
(D) arguing that someone should accept an idea or product based only on evidence that prestigious people accept it, or that non-prestigious people reject it.
Answer: (",35,"[32, 33, 34]"
"""Each term must be used twice, no more and no less,"" is a test of validity for which type of syllogism?",Enthymeme,Categorical,Disjunctive,Conditional,B,logical_fallacies,"""Each term must be used twice, no more and no less,"" is a test of validity for which type of syllogism?
(A) Enthymeme
(B) Categorical
(C) Disjunctive
(D) Conditional
Answer: (","Which is the most possible answer?
(A) Enthymeme
(B) Categorical
(C) Disjunctive
(D) Conditional
Answer: (",33,"[32, 34, 35]"
"The universe, like a watch, must have a maker.",Fallacy of Accident,Questionable Analogy,Questionable Cause,Fallacy of Composition,B,logical_fallacies,"The universe, like a watch, must have a maker.
(A) Fallacy of Accident
(B) Questionable Analogy
(C) Questionable Cause
(D) Fallacy of Composition
Answer: (","Which is the most possible answer?
(A) Fallacy of Accident
(B) Questionable Analogy
(C) Questionable Cause
(D) Fallacy of Composition
Answer: (",33,"[32, 34, 35]"
The natural law fallacy is a specific type of,false analogy,false cause,false criteria,false sign,A,logical_fallacies,"The natural law fallacy is a specific type of
(A) false analogy
(B) false cause
(C) false criteria
(D) false sign
Answer: (","Which is the most possible answer?
(A) false analogy
(B) false cause
(C) false criteria
(D) false sign
Answer: (",32,"[33, 34, 35]"
"Given the following major premise, which of the following minor premises could lead to a valid conclusion?

""Either I'm going to do well on this test or I'm going to be mad.""","""I won't do well on the test""","""I won't take the test""","""My birthday is today""",both A and B,A,logical_fallacies,"Given the following major premise, which of the following minor premises could lead to a valid conclusion?

""Either I'm going to do well on this test or I'm going to be mad.""
(A) ""I won't do well on the test""
(B) ""I won't take the test""
(C) ""My birthday is today""
(D) both A and B
Answer: (","Which is the most possible answer?
(A) ""I won't do well on the test""
(B) ""I won't take the test""
(C) ""My birthday is today""
(D) both A and B
Answer: (",32,"[33, 34, 35]"
Men are better drivers than women are. The proof of this is that men are more capable than women of managing cars on the road.,Begging the question,Ad hominem (Attacking the Person),False Dilemma,Appeal to Pity,A,logical_fallacies,"Men are better drivers than women are. The proof of this is that men are more capable than women of managing cars on the road.
(A) Begging the question
(B) Ad hominem (Attacking the Person)
(C) False Dilemma
(D) Appeal to Pity
Answer: (","Which is the most possible answer?
(A) Begging the question
(B) Ad hominem (Attacking the Person)
(C) False Dilemma
(D) Appeal to Pity
Answer: (",32,"[33, 34, 35]"
"In a faulty analogy, the things being compared are...",Sufficiently similar,Sufficiently similar in irrelevant ways,Complete opposites,Not sufficiently similar in relevant ways,D,logical_fallacies,"In a faulty analogy, the things being compared are...
(A) Sufficiently similar
(B) Sufficiently similar in irrelevant ways
(C) Complete opposites
(D) Not sufficiently similar in relevant ways
Answer: (","Which is the most possible answer?
(A) Sufficiently similar
(B) Sufficiently similar in irrelevant ways
(C) Complete opposites
(D) Not sufficiently similar in relevant ways
Answer: (",35,"[32, 33, 34]"
Which of the following describes the _tu quoque_ fallacy?,summarizing an opponent's position in a way that makes it seem silly,attempting to gain agreement based only on the feelings aroused in the argument,responding to charges of wrongdoing by saying the accuser does the same thing,arguing against a position based only on negative personal feelings toward the position,C,logical_fallacies,"Which of the following describes the _tu quoque_ fallacy?
(A) summarizing an opponent's position in a way that makes it seem silly
(B) attempting to gain agreement based only on the feelings aroused in the argument
(C) responding to charges of wrongdoing by saying the accuser does the same thing
(D) arguing against a position based only on negative personal feelings toward the position
Answer: (","Which is the most possible answer?
(A) summarizing an opponent's position in a way that makes it seem silly
(B) attempting to gain agreement based only on the feelings aroused in the argument
(C) responding to charges of wrongdoing by saying the accuser does the same thing
(D) arguing against a position based only on negative personal feelings toward the position
Answer: (",34,"[32, 33, 35]"
Responding to charges of wrongdoing by saying the accuser or others do the same thing describes which of the following fallacies?,ignoratio elenchi,ad baculum,ad misericordiam,tu quoque,D,logical_fallacies,"Responding to charges of wrongdoing by saying the accuser or others do the same thing describes which of the following fallacies?
(A) ignoratio elenchi
(B) ad baculum
(C) ad misericordiam
(D) tu quoque
Answer: (","Which is the most possible answer?
(A) ignoratio elenchi
(B) ad baculum
(C) ad misericordiam
(D) tu quoque
Answer: (",35,"[32, 33, 34]"
"The fallacy that involves reasoning that determines the conclusion one wants first, then accepts only evidence supporting that conclusion, or interprets all evidence as support for that conclusion is known as",ad ignorantium,a priori,plurium interrogationum,Extension,B,logical_fallacies,"The fallacy that involves reasoning that determines the conclusion one wants first, then accepts only evidence supporting that conclusion, or interprets all evidence as support for that conclusion is known as
(A) ad ignorantium
(B) a priori
(C) plurium interrogationum
(D) Extension
Answer: (","Which is the most possible answer?
(A) ad ignorantium
(B) a priori
(C) plurium interrogationum
(D) Extension
Answer: (",33,"[32, 34, 35]"
The genetic fallacy consists of,arguing that a conclusion should be made based on feeling sorry for someone when that feeling is irrelevant to the conclusion,responding to charges of wrongdoing by saying the accuser does something just as bad,arguing that an idea should be accepted or rejected based only on who originated the idea.,causing confusion during refutation because of a real or feigned lack of ability to engage in refutation,C,logical_fallacies,"The genetic fallacy consists of
(A) arguing that a conclusion should be made based on feeling sorry for someone when that feeling is irrelevant to the conclusion
(B) responding to charges of wrongdoing by saying the accuser does something just as bad
(C) arguing that an idea should be accepted or rejected based only on who originated the idea.
(D) causing confusion during refutation because of a real or feigned lack of ability to engage in refutation
Answer: (","Which is the most possible answer?
(A) arguing that a conclusion should be made based on feeling sorry for someone when that feeling is irrelevant to the conclusion
(B) responding to charges of wrongdoing by saying the accuser does something just as bad
(C) arguing that an idea should be accepted or rejected based only on who originated the idea.
(D) causing confusion during refutation because of a real or feigned lack of ability to engage in refutation
Answer: (",34,"[32, 33, 35]"
Another name for the fallacy of begging the question is,Dito simpliciter,Bifurcation,Reprehensible personality,Circular reasoning,D,logical_fallacies,"Another name for the fallacy of begging the question is
(A) Dito simpliciter
(B) Bifurcation
(C) Reprehensible personality
(D) Circular reasoning
Answer: (","Which is the most possible answer?
(A) Dito simpliciter
(B) Bifurcation
(C) Reprehensible personality
(D) Circular reasoning
Answer: (",35,"[32, 33, 34]"
The fallacy of _ignoratio elenchi_ is also known as,argument against the person,appeal to compassion,ignorance of refutation,"the ""you too"" fallacy",C,logical_fallacies,"The fallacy of _ignoratio elenchi_ is also known as
(A) argument against the person
(B) appeal to compassion
(C) ignorance of refutation
(D) the ""you too"" fallacy
Answer: (","Which is the most possible answer?
(A) argument against the person
(B) appeal to compassion
(C) ignorance of refutation
(D) the ""you too"" fallacy
Answer: (",34,"[32, 33, 35]"
"William Safire in American Heritage Magazine (December 1987): ...The greatness of Lincoln was his purposefulness. He saw something that few others saw: that the democratic experiment centered on the Union and that majority rule was everything. The minute you allowed secession, you made democracy an absurdity---because what would happen would be continued subdivision.",Slippery Slope,Questionable Analogy,Appeal to Authority,Straw Man,A,logical_fallacies,"William Safire in American Heritage Magazine (December 1987): ...The greatness of Lincoln was his purposefulness. He saw something that few others saw: that the democratic experiment centered on the Union and that majority rule was everything. The minute you allowed secession, you made democracy an absurdity---because what would happen would be continued subdivision.
(A) Slippery Slope
(B) Questionable Analogy
(C) Appeal to Authority
(D) Straw Man
Answer: (","Which is the most possible answer?
(A) Slippery Slope
(B) Questionable Analogy
(C) Appeal to Authority
(D) Straw Man
Answer: (",32,"[33, 34, 35]"
"So, how long have you been beating your wife?",Attacking the Person (ad hominem),False Dilemma,Prejudicial Language,Appeal to Force,C,logical_fallacies,"So, how long have you been beating your wife?
(A) Attacking the Person (ad hominem)
(B) False Dilemma
(C) Prejudicial Language
(D) Appeal to Force
Answer: (","Which is the most possible answer?
(A) Attacking the Person (ad hominem)
(B) False Dilemma
(C) Prejudicial Language
(D) Appeal to Force
Answer: (",34,"[32, 33, 35]"
"""Misuse of statistics,"" ""questionable statistics,"" and ""questionable use of statistics"" are all other names for the fallacy of",appeal to a pride,significance,poisoning the well,slippery slope,B,logical_fallacies,"""Misuse of statistics,"" ""questionable statistics,"" and ""questionable use of statistics"" are all other names for the fallacy of
(A) appeal to a pride
(B) significance
(C) poisoning the well
(D) slippery slope
Answer: (","Which is the most possible answer?
(A) appeal to a pride
(B) significance
(C) poisoning the well
(D) slippery slope
Answer: (",33,"[32, 34, 35]"
"E.F. Schumacher, famous economist, in an article in the Atlantic (April 1979): Fifteen months [after I had advised that rural India should have a technology intermediate between the hoe and the tractor,] an all-India conference on intermediate technology was arranged. (They still didn't like the term [intermediate], so they called it appropriate technology. That's all right: when I come to India and somebody says, ""Oh, Mr. Schumacher, I don't believe in appropriate technology"", I just look him straight in the face and say, ""Oh, that's splendid. Do you believe in inappropriate technology?"")",Equivocation,Inconsistency,Appeal to Authority,Prejudicial Language,A,logical_fallacies,"E.F. Schumacher, famous economist, in an article in the Atlantic (April 1979): Fifteen months [after I had advised that rural India should have a technology intermediate between the hoe and the tractor,] an all-India conference on intermediate technology was arranged. (They still didn't like the term [intermediate], so they called it appropriate technology. That's all right: when I come to India and somebody says, ""Oh, Mr. Schumacher, I don't believe in appropriate technology"", I just look him straight in the face and say, ""Oh, that's splendid. Do you believe in inappropriate technology?"")
(A) Equivocation
(B) Inconsistency
(C) Appeal to Authority
(D) Prejudicial Language
Answer: (","Which is the most possible answer?
(A) Equivocation
(B) Inconsistency
(C) Appeal to Authority
(D) Prejudicial Language
Answer: (",32,"[33, 34, 35]"
"We must assume that he is a Communist, because he says that he is not, and we know that Communists are taught always to deny party membership.",Argument from Ignorance,Affirming the Consequent,Denying the Antecedent,Begging the Question,B,logical_fallacies,"We must assume that he is a Communist, because he says that he is not, and we know that Communists are taught always to deny party membership.
(A) Argument from Ignorance
(B) Affirming the Consequent
(C) Denying the Antecedent
(D) Begging the Question
Answer: (","Which is the most possible answer?
(A) Argument from Ignorance
(B) Affirming the Consequent
(C) Denying the Antecedent
(D) Begging the Question
Answer: (",33,"[32, 34, 35]"
"If someone argues that something should be done in a certain way because that's the way it's always been done, that person has committed which of the following fallacies?",slippery slope,appeal to tradition,argument from authority,ad nauseam,B,logical_fallacies,"If someone argues that something should be done in a certain way because that's the way it's always been done, that person has committed which of the following fallacies?
(A) slippery slope
(B) appeal to tradition
(C) argument from authority
(D) ad nauseam
Answer: (","Which is the most possible answer?
(A) slippery slope
(B) appeal to tradition
(C) argument from authority
(D) ad nauseam
Answer: (",33,"[32, 34, 35]"
False analogy is another name for which fallacy?,Over generalization,Composition,Concomitant variation,Imperfect analogy,D,logical_fallacies,"False analogy is another name for which fallacy?
(A) Over generalization
(B) Composition
(C) Concomitant variation
(D) Imperfect analogy
Answer: (","Which is the most possible answer?
(A) Over generalization
(B) Composition
(C) Concomitant variation
(D) Imperfect analogy
Answer: (",35,"[32, 33, 34]"
"Which of the following fallacies happen if someone argues that you are a reasonable and intelligent person, so of course you understand his claim is true?",significance,argument from authority,appeal to pride,slippery slope,C,logical_fallacies,"Which of the following fallacies happen if someone argues that you are a reasonable and intelligent person, so of course you understand his claim is true?
(A) significance
(B) argument from authority
(C) appeal to pride
(D) slippery slope
Answer: (","Which is the most possible answer?
(A) significance
(B) argument from authority
(C) appeal to pride
(D) slippery slope
Answer: (",34,"[32, 33, 35]"
"Which fallacy happens when someone argues in favor of a two part proposition, only supports one part of the proposition, then asserts that the entire proposition has been supported.",a priori,Complex proposition,Extension,Appeal to ignorance,B,logical_fallacies,"Which fallacy happens when someone argues in favor of a two part proposition, only supports one part of the proposition, then asserts that the entire proposition has been supported.
(A) a priori
(B) Complex proposition
(C) Extension
(D) Appeal to ignorance
Answer: (","Which is the most possible answer?
(A) a priori
(B) Complex proposition
(C) Extension
(D) Appeal to ignorance
Answer: (",33,"[32, 34, 35]"
Which of the following is a test of the validity of a conditional syllogism?,Every term must be used twice--no more and no less,"If one premise is negative, the conclusion must be negative",The minor premise must affirm the antecedent or deny the consequent,The alternatives presented must be mutually exclusive,C,logical_fallacies,"Which of the following is a test of the validity of a conditional syllogism?
(A) Every term must be used twice--no more and no less
(B) If one premise is negative, the conclusion must be negative
(C) The minor premise must affirm the antecedent or deny the consequent
(D) The alternatives presented must be mutually exclusive
Answer: (","Which is the most possible answer?
(A) Every term must be used twice--no more and no less
(B) If one premise is negative, the conclusion must be negative
(C) The minor premise must affirm the antecedent or deny the consequent
(D) The alternatives presented must be mutually exclusive
Answer: (",34,"[32, 33, 35]"
Which of the following fallacies happens when someone attributes the cause of an event to a simple cause when the cause is actually more complicated?,complex cause,hasty generalization,post hoc,division,A,logical_fallacies,"Which of the following fallacies happens when someone attributes the cause of an event to a simple cause when the cause is actually more complicated?
(A) complex cause
(B) hasty generalization
(C) post hoc
(D) division
Answer: (","Which is the most possible answer?
(A) complex cause
(B) hasty generalization
(C) post hoc
(D) division
Answer: (",32,"[33, 34, 35]"
Which of the following is another name for the fallacy of amphiboly?,Misusing ambiguity,Reification,Figure of speech,Special pleading,A,logical_fallacies,"Which of the following is another name for the fallacy of amphiboly?
(A) Misusing ambiguity
(B) Reification
(C) Figure of speech
(D) Special pleading
Answer: (","Which is the most possible answer?
(A) Misusing ambiguity
(B) Reification
(C) Figure of speech
(D) Special pleading
Answer: (",32,"[33, 34, 35]"
"Tan ah Tiat, forty-nine years old, a native of Kuala Lumpar, Malaysia, was charged with possession of opium. Arguing for acquittal, he told the judge that his opium habit did no harm, as he was too old to work anyway. Asked how he lived, he replied that he lived on the earnings of his grandmother.",Straw Man,False Dilemma,Inconsistency,Appeal to Authority,C,logical_fallacies,"Tan ah Tiat, forty-nine years old, a native of Kuala Lumpar, Malaysia, was charged with possession of opium. Arguing for acquittal, he told the judge that his opium habit did no harm, as he was too old to work anyway. Asked how he lived, he replied that he lived on the earnings of his grandmother.
(A) Straw Man
(B) False Dilemma
(C) Inconsistency
(D) Appeal to Authority
Answer: (","Which is the most possible answer?
(A) Straw Man
(B) False Dilemma
(C) Inconsistency
(D) Appeal to Authority
Answer: (",34,"[32, 33, 35]"
Which of the following best describes the fallacy of self-evident truths?,arguing that a claim is true based only on evidence that an authority figure accepts the claim.,arguing a claim should be accepted based only on evidence that unidentified authorities accept it.,"arguing that a claim should be accepted based on evidence that is not presented, but is asserted to be well known or obvious.",arguing someone should accept a claim based only on the evidence that he or she has the favorable characteristics to understand the truth of the claim.,C,logical_fallacies,"Which of the following best describes the fallacy of self-evident truths?
(A) arguing that a claim is true based only on evidence that an authority figure accepts the claim.
(B) arguing a claim should be accepted based only on evidence that unidentified authorities accept it.
(C) arguing that a claim should be accepted based on evidence that is not presented, but is asserted to be well known or obvious.
(D) arguing someone should accept a claim based only on the evidence that he or she has the favorable characteristics to understand the truth of the claim.
Answer: (","Which is the most possible answer?
(A) arguing that a claim is true based only on evidence that an authority figure accepts the claim.
(B) arguing a claim should be accepted based only on evidence that unidentified authorities accept it.
(C) arguing that a claim should be accepted based on evidence that is not presented, but is asserted to be well known or obvious.
(D) arguing someone should accept a claim based only on the evidence that he or she has the favorable characteristics to understand the truth of the claim.
Answer: (",34,"[32, 33, 35]"
