id,question,choices,answerKey,clean,corrupted,correct_idx,incorrect_idx
Mercury_LBS10976,The Wright Brothers' invention has had the greatest impact on,"{'text': array(['transportation.', 'communication.', 'mass production.',
       'space exploration.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"The Wright Brothers' invention has had the greatest impact on
(A) transportation.
(B) communication.
(C) mass production.
(D) space exploration.
Answer: (","Which is the most possible answer?
(A) transportation.
(B) communication.
(C) mass production.
(D) space exploration.
Answer: (",32,"[33, 34, 35]"
Mercury_SC_408925,Which best describes how earthworms improve soil as they eat dead plant material?,"{'text': array(['They make the soil clean.', 'They keep disease out of the soil.',
       'They recycle nutrients into the soil.',
       'They remove extra water from the soil.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which best describes how earthworms improve soil as they eat dead plant material?
(A) They make the soil clean.
(B) They keep disease out of the soil.
(C) They recycle nutrients into the soil.
(D) They remove extra water from the soil.
Answer: (","Which is the most possible answer?
(A) They make the soil clean.
(B) They keep disease out of the soil.
(C) They recycle nutrients into the soil.
(D) They remove extra water from the soil.
Answer: (",34,"[32, 33, 35]"
MDSA_2009_8_30,"Use the information below to answer the question. Cotton is a plant product used to make fabric. Cotton is made of cellulose, a fiber not digestible by humans. Cellulose is composed of many sugar molecules bonded together into long chains. Each sugar molecule contains carbon, hydrogen, and oxygen atoms. When cotton fabric is washed, wrinkles often form. The clothing industry uses chemicals to manufacture some cotton fabrics that are wrinkle-free. Dyes are also added to color the cellulose fibers in cotton. How would a clothing manufacturer separate colors to determine the purity of the dyes?","{'text': array(['through filtration', 'by their boiling points',
       'by their freezing points', 'through paper chromatography'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"Use the information below to answer the question. Cotton is a plant product used to make fabric. Cotton is made of cellulose, a fiber not digestible by humans. Cellulose is composed of many sugar molecules bonded together into long chains. Each sugar molecule contains carbon, hydrogen, and oxygen atoms. When cotton fabric is washed, wrinkles often form. The clothing industry uses chemicals to manufacture some cotton fabrics that are wrinkle-free. Dyes are also added to color the cellulose fibers in cotton. How would a clothing manufacturer separate colors to determine the purity of the dyes?
(A) through filtration
(B) by their boiling points
(C) by their freezing points
(D) through paper chromatography
Answer: (","Which is the most possible answer?
(A) through filtration
(B) by their boiling points
(C) by their freezing points
(D) through paper chromatography
Answer: (",35,"[32, 33, 34]"
NAEP_2000_8_S21+3,What property of water is most important for living organisms?,"{'text': array(['It is odorless.', 'It does not conduct electricity.',
       'It is tasteless.', 'It is liquid at most temperatures on Earth.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"What property of water is most important for living organisms?
(A) It is odorless.
(B) It does not conduct electricity.
(C) It is tasteless.
(D) It is liquid at most temperatures on Earth.
Answer: (","Which is the most possible answer?
(A) It is odorless.
(B) It does not conduct electricity.
(C) It is tasteless.
(D) It is liquid at most temperatures on Earth.
Answer: (",35,"[32, 33, 34]"
Mercury_7106785,"An astronomer and a marine biologist were having lunch and discussing their current experiments. They discovered that although they investigate different areas of science, they most likely use the same","{'text': array(['scientific tools used in experiments.',
       'publications for conducting research.',
       'scientific method to test hypotheses.',
       'locations for conducting their experiments.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"An astronomer and a marine biologist were having lunch and discussing their current experiments. They discovered that although they investigate different areas of science, they most likely use the same
(A) scientific tools used in experiments.
(B) publications for conducting research.
(C) scientific method to test hypotheses.
(D) locations for conducting their experiments.
Answer: (","Which is the most possible answer?
(A) scientific tools used in experiments.
(B) publications for conducting research.
(C) scientific method to test hypotheses.
(D) locations for conducting their experiments.
Answer: (",34,"[32, 33, 35]"
Mercury_SC_400193,Fossil fuels are formed,"{'text': array(['in shallow areas over short periods of time.',
       'from the remains of organisms.',
       'in underground reservoirs that are relatively cool.',
       'by high winds and temperatures.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Fossil fuels are formed
(A) in shallow areas over short periods of time.
(B) from the remains of organisms.
(C) in underground reservoirs that are relatively cool.
(D) by high winds and temperatures.
Answer: (","Which is the most possible answer?
(A) in shallow areas over short periods of time.
(B) from the remains of organisms.
(C) in underground reservoirs that are relatively cool.
(D) by high winds and temperatures.
Answer: (",33,"[32, 34, 35]"
Mercury_7029313,Which had the greatest impact on the way humans heat their homes?,"{'text': array([""Newton's theory of gravity"",
       ""Mendel's experiments with pea plants"",
       ""Franklin's experiments with electricity"",
       ""Darwin's research on the Galapagos islands""], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which had the greatest impact on the way humans heat their homes?
(A) Newton's theory of gravity
(B) Mendel's experiments with pea plants
(C) Franklin's experiments with electricity
(D) Darwin's research on the Galapagos islands
Answer: (","Which is the most possible answer?
(A) Newton's theory of gravity
(B) Mendel's experiments with pea plants
(C) Franklin's experiments with electricity
(D) Darwin's research on the Galapagos islands
Answer: (",34,"[32, 33, 35]"
MCAS_2000_8_23,"Use the information below to answer the question. Many people are concerned that the reduction in the number of acres of forested area on Earth will lead to a large reduction in the amount of oxygen in Earth's atmosphere. If this happens, an organism's ability to breathe would be affected. The effect would be similar to moving the organism from","{'text': array(['sea level to a mountaintop.',
       'sea level to a valley below sea level.',
       'a mountaintop to sea level.',
       'a beach at sea level to a valley at sea level.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Use the information below to answer the question. Many people are concerned that the reduction in the number of acres of forested area on Earth will lead to a large reduction in the amount of oxygen in Earth's atmosphere. If this happens, an organism's ability to breathe would be affected. The effect would be similar to moving the organism from
(A) sea level to a mountaintop.
(B) sea level to a valley below sea level.
(C) a mountaintop to sea level.
(D) a beach at sea level to a valley at sea level.
Answer: (","Which is the most possible answer?
(A) sea level to a mountaintop.
(B) sea level to a valley below sea level.
(C) a mountaintop to sea level.
(D) a beach at sea level to a valley at sea level.
Answer: (",32,"[33, 34, 35]"
Mercury_7001435,Which of these is an example of a chemical reaction?,"{'text': array(['storing milk by putting it into the freezer',
       'milk turning sour when left in a warm place',
       'mixing milk into a glass with chocolate powder',
       'allowing milk to evaporate, leaving behind powdered milk'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Which of these is an example of a chemical reaction?
(A) storing milk by putting it into the freezer
(B) milk turning sour when left in a warm place
(C) mixing milk into a glass with chocolate powder
(D) allowing milk to evaporate, leaving behind powdered milk
Answer: (","Which is the most possible answer?
(A) storing milk by putting it into the freezer
(B) milk turning sour when left in a warm place
(C) mixing milk into a glass with chocolate powder
(D) allowing milk to evaporate, leaving behind powdered milk
Answer: (",33,"[32, 34, 35]"
Mercury_SC_402031,Which of these tools is best for recording observations outdoors?,"{'text': array(['a ruler', 'a graph', 'a notebook', 'a calculator'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which of these tools is best for recording observations outdoors?
(A) a ruler
(B) a graph
(C) a notebook
(D) a calculator
Answer: (","Which is the most possible answer?
(A) a ruler
(B) a graph
(C) a notebook
(D) a calculator
Answer: (",34,"[32, 33, 35]"
MDSA_2008_8_39,Students are investigating the physical properties of three solid mixtures by placing each solid mixture in liquid water. What physical property are the students testing?,"{'text': array(['solubility', 'conductivity', 'boiling point', 'melting point'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Students are investigating the physical properties of three solid mixtures by placing each solid mixture in liquid water. What physical property are the students testing?
(A) solubility
(B) conductivity
(C) boiling point
(D) melting point
Answer: (","Which is the most possible answer?
(A) solubility
(B) conductivity
(C) boiling point
(D) melting point
Answer: (",32,"[33, 34, 35]"
Mercury_SC_LBS10619,What remains in the same location in the sky of the Northern Hemisphere each night?,"{'text': array(['the Sun', 'the Little Dipper', 'the North Star', 'the Moon'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"What remains in the same location in the sky of the Northern Hemisphere each night?
(A) the Sun
(B) the Little Dipper
(C) the North Star
(D) the Moon
Answer: (","Which is the most possible answer?
(A) the Sun
(B) the Little Dipper
(C) the North Star
(D) the Moon
Answer: (",34,"[32, 33, 35]"
Mercury_SC_414361,Which feature makes up most of the surface of Earth?,"{'text': array(['hot gases', 'dry land', 'craters', 'water'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"Which feature makes up most of the surface of Earth?
(A) hot gases
(B) dry land
(C) craters
(D) water
Answer: (","Which is the most possible answer?
(A) hot gases
(B) dry land
(C) craters
(D) water
Answer: (",35,"[32, 33, 34]"
Mercury_400089,Which of these situations would most likely be a result of climate change?,"{'text': array(['weaker storms, causing less shoreline erosion',
       'shorter days, causing longer hibernation periods',
       'shrinking glaciers, causing sea levels to rise',
       'increased radioactivity, causing damage to cells'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which of these situations would most likely be a result of climate change?
(A) weaker storms, causing less shoreline erosion
(B) shorter days, causing longer hibernation periods
(C) shrinking glaciers, causing sea levels to rise
(D) increased radioactivity, causing damage to cells
Answer: (","Which is the most possible answer?
(A) weaker storms, causing less shoreline erosion
(B) shorter days, causing longer hibernation periods
(C) shrinking glaciers, causing sea levels to rise
(D) increased radioactivity, causing damage to cells
Answer: (",34,"[32, 33, 35]"
Mercury_7165690,"A student performs an investigation using anti-bacterial hand soap. The student washes only his left hand with anti-bacterial soap, but cultures swabs from both hands. The cultures from both hands were incubated at room temperature for 48 hours before being examined. Which best explains the purpose of using soap on only the left hand?","{'text': array(['to act as a controlled variable for the investigation',
       'to act as the dependent variable for the investigation',
       'to provide another testable variable for the investigation',
       'to serve as the independent variable for the investigation'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"A student performs an investigation using anti-bacterial hand soap. The student washes only his left hand with anti-bacterial soap, but cultures swabs from both hands. The cultures from both hands were incubated at room temperature for 48 hours before being examined. Which best explains the purpose of using soap on only the left hand?
(A) to act as a controlled variable for the investigation
(B) to act as the dependent variable for the investigation
(C) to provide another testable variable for the investigation
(D) to serve as the independent variable for the investigation
Answer: (","Which is the most possible answer?
(A) to act as a controlled variable for the investigation
(B) to act as the dependent variable for the investigation
(C) to provide another testable variable for the investigation
(D) to serve as the independent variable for the investigation
Answer: (",35,"[32, 33, 34]"
LEAP_2006_8_10411,Raquel fed a litter of five kittens an all-meat diet for two weeks and found that they gained an average of 15 ounces. She concluded that eating meat is the best way to help kittens grow. What should Raquel have done to make this a better experiment?,"{'text': array(['tested five kittens on a non-meat diet also',
       'weighed the kittens in grams', 'used only one kitten',
       'tested dogs as well as cats'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Raquel fed a litter of five kittens an all-meat diet for two weeks and found that they gained an average of 15 ounces. She concluded that eating meat is the best way to help kittens grow. What should Raquel have done to make this a better experiment?
(A) tested five kittens on a non-meat diet also
(B) weighed the kittens in grams
(C) used only one kitten
(D) tested dogs as well as cats
Answer: (","Which is the most possible answer?
(A) tested five kittens on a non-meat diet also
(B) weighed the kittens in grams
(C) used only one kitten
(D) tested dogs as well as cats
Answer: (",32,"[33, 34, 35]"
Mercury_SC_408984,"In the 1600s a scientist named Anton van Leeuwenhoek worked toward improving microscopes and created his own lenses. With his microscopes, Leeuwenhoek discovered bacteria and muscle fibers. Which type of job benefited most from these discoveries?","{'text': array(['glass making', 'astronomy', 'medicine', 'teaching'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"In the 1600s a scientist named Anton van Leeuwenhoek worked toward improving microscopes and created his own lenses. With his microscopes, Leeuwenhoek discovered bacteria and muscle fibers. Which type of job benefited most from these discoveries?
(A) glass making
(B) astronomy
(C) medicine
(D) teaching
Answer: (","Which is the most possible answer?
(A) glass making
(B) astronomy
(C) medicine
(D) teaching
Answer: (",34,"[32, 33, 35]"
Mercury_SC_400173,One advantage of a hand lens over a microscope is that the hand lens,"{'text': array(['is easier to carry on field investigations.',
       'is less likely to be infected by bacteria.',
       'makes very tiny objects appear larger.',
       'produces a more accurate image.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"One advantage of a hand lens over a microscope is that the hand lens
(A) is easier to carry on field investigations.
(B) is less likely to be infected by bacteria.
(C) makes very tiny objects appear larger.
(D) produces a more accurate image.
Answer: (","Which is the most possible answer?
(A) is easier to carry on field investigations.
(B) is less likely to be infected by bacteria.
(C) makes very tiny objects appear larger.
(D) produces a more accurate image.
Answer: (",32,"[33, 34, 35]"
Mercury_7201058,"Raising livestock, such as sheep and cattle, results in the production of large amounts of methane gas (CH4). Methane has the same effect in the atmosphere as carbon dioxide (CO2). As more livestock are raised to provide food for humans, what is the most likely effect of the increase in methane?","{'text': array(['acid rain', 'ozone thinning', 'water pollution', 'global warming'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"Raising livestock, such as sheep and cattle, results in the production of large amounts of methane gas (CH4). Methane has the same effect in the atmosphere as carbon dioxide (CO2). As more livestock are raised to provide food for humans, what is the most likely effect of the increase in methane?
(A) acid rain
(B) ozone thinning
(C) water pollution
(D) global warming
Answer: (","Which is the most possible answer?
(A) acid rain
(B) ozone thinning
(C) water pollution
(D) global warming
Answer: (",35,"[32, 33, 34]"
Mercury_7011288,Which is most directly responsible for building up a river delta?,"{'text': array(['erosion', 'leaching', 'subsidence', 'deposition'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"Which is most directly responsible for building up a river delta?
(A) erosion
(B) leaching
(C) subsidence
(D) deposition
Answer: (","Which is the most possible answer?
(A) erosion
(B) leaching
(C) subsidence
(D) deposition
Answer: (",35,"[32, 33, 34]"
MCAS_1999_4_16,What explains how day and night occur in different parts of Earth?,"{'text': array(['Earth rotates on its axis.', 'Earth revolves around the Sun.',
       'The Sun rotates on its axis.',
       'The Sun revolves around the galaxy.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"What explains how day and night occur in different parts of Earth?
(A) Earth rotates on its axis.
(B) Earth revolves around the Sun.
(C) The Sun rotates on its axis.
(D) The Sun revolves around the galaxy.
Answer: (","Which is the most possible answer?
(A) Earth rotates on its axis.
(B) Earth revolves around the Sun.
(C) The Sun rotates on its axis.
(D) The Sun revolves around the galaxy.
Answer: (",32,"[33, 34, 35]"
Mercury_7168613,The human body is made up of different levels of organization. A tissue is a group of cells that work together to perform a specific function. Which would be an example of a tissue in the human body?,"{'text': array(['stomach', 'platelets', 'muscle', 'hair'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"The human body is made up of different levels of organization. A tissue is a group of cells that work together to perform a specific function. Which would be an example of a tissue in the human body?
(A) stomach
(B) platelets
(C) muscle
(D) hair
Answer: (","Which is the most possible answer?
(A) stomach
(B) platelets
(C) muscle
(D) hair
Answer: (",34,"[32, 33, 35]"
Mercury_400574,"In the rock cycle, sedimentary rock forms when rock is","{'text': array(['crystallized into natural glass.',
       'exposed to great temperature.', 'melted into liquid magma.',
       'broken down by weathering.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"In the rock cycle, sedimentary rock forms when rock is
(A) crystallized into natural glass.
(B) exposed to great temperature.
(C) melted into liquid magma.
(D) broken down by weathering.
Answer: (","Which is the most possible answer?
(A) crystallized into natural glass.
(B) exposed to great temperature.
(C) melted into liquid magma.
(D) broken down by weathering.
Answer: (",35,"[32, 33, 34]"
MDSA_2010_5_3,Heating and cooling water change the state of matter of water. What happens when a block of ice is heated to 10° Celsius?,"{'text': array(['It melts to form liquid water.',
       'It condenses to form liquid water.',
       'It freezes to become heavier ice.',
       'It evaporates to become a vapor (gas).'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Heating and cooling water change the state of matter of water. What happens when a block of ice is heated to 10° Celsius?
(A) It melts to form liquid water.
(B) It condenses to form liquid water.
(C) It freezes to become heavier ice.
(D) It evaporates to become a vapor (gas).
Answer: (","Which is the most possible answer?
(A) It melts to form liquid water.
(B) It condenses to form liquid water.
(C) It freezes to become heavier ice.
(D) It evaporates to become a vapor (gas).
Answer: (",32,"[33, 34, 35]"
Mercury_401785,Which situation is the best example of an inherited trait?,"{'text': array(['a boy playing with a ball', 'a bird building a nest',
       'a horse pulling a wagon', 'a dog sitting on command'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Which situation is the best example of an inherited trait?
(A) a boy playing with a ball
(B) a bird building a nest
(C) a horse pulling a wagon
(D) a dog sitting on command
Answer: (","Which is the most possible answer?
(A) a boy playing with a ball
(B) a bird building a nest
(C) a horse pulling a wagon
(D) a dog sitting on command
Answer: (",33,"[32, 34, 35]"
Mercury_7145548,Physical features help animals survive. Which statement best describes physical adaptations that occur through natural selection in changing environments?,"{'text': array(['They result in population decline.',
       'They are all observable in the fossil record.',
       'They occur slowly over long periods of time.',
       'They are more likely to be observed in plants.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Physical features help animals survive. Which statement best describes physical adaptations that occur through natural selection in changing environments?
(A) They result in population decline.
(B) They are all observable in the fossil record.
(C) They occur slowly over long periods of time.
(D) They are more likely to be observed in plants.
Answer: (","Which is the most possible answer?
(A) They result in population decline.
(B) They are all observable in the fossil record.
(C) They occur slowly over long periods of time.
(D) They are more likely to be observed in plants.
Answer: (",34,"[32, 33, 35]"
NYSEDREGENTS_2013_8_35,The amount of which greenhouse gas in the air will increase the most if large forests are cut down to be used for building materials without planting new trees in their place?,"{'text': array(['ozone', 'methane', 'water vapor', 'carbon dioxide'], dtype=object), 'label': array(['1', '2', '3', '4'], dtype=object)}",4,"The amount of which greenhouse gas in the air will increase the most if large forests are cut down to be used for building materials without planting new trees in their place?
(1) ozone
(2) methane
(3) water vapor
(4) carbon dioxide
Answer: (","Which is the most possible answer?
(1) ozone
(2) methane
(3) water vapor
(4) carbon dioxide
Answer: (",19,"[16, 17, 18]"
Mercury_7141733,"A carpenter rubs sandpaper on a wooden bench to make the bench smoother. The sandpaper will get warm as it is rubbed on the bench. As a result of the friction between the sandpaper and the bench, thermal energy is converted to","{'text': array(['chemical energy that is stored by the sandpaper.',
       'radiant energy that is transferred to the bench.',
       'potential energy that is stored by the wood.',
       'heat energy that is transferred to the air.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"A carpenter rubs sandpaper on a wooden bench to make the bench smoother. The sandpaper will get warm as it is rubbed on the bench. As a result of the friction between the sandpaper and the bench, thermal energy is converted to
(A) chemical energy that is stored by the sandpaper.
(B) radiant energy that is transferred to the bench.
(C) potential energy that is stored by the wood.
(D) heat energy that is transferred to the air.
Answer: (","Which is the most possible answer?
(A) chemical energy that is stored by the sandpaper.
(B) radiant energy that is transferred to the bench.
(C) potential energy that is stored by the wood.
(D) heat energy that is transferred to the air.
Answer: (",35,"[32, 33, 34]"
Mercury_SC_LBS10388,What is the green pigment that allows plants to change the Sun's energy into chemical energy?,"{'text': array(['glucose', 'chlorophyll', 'mitochondria', 'photosynthesis'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"What is the green pigment that allows plants to change the Sun's energy into chemical energy?
(A) glucose
(B) chlorophyll
(C) mitochondria
(D) photosynthesis
Answer: (","Which is the most possible answer?
(A) glucose
(B) chlorophyll
(C) mitochondria
(D) photosynthesis
Answer: (",33,"[32, 34, 35]"
Mercury_SC_401615,Which scientist hypothesized that the environment can affect the characteristics of a species?,"{'text': array(['Darwin', 'Einstein', 'Mendel', 'Newton'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Which scientist hypothesized that the environment can affect the characteristics of a species?
(A) Darwin
(B) Einstein
(C) Mendel
(D) Newton
Answer: (","Which is the most possible answer?
(A) Darwin
(B) Einstein
(C) Mendel
(D) Newton
Answer: (",32,"[33, 34, 35]"
Mercury_7007858,Which statement describes the reason why an ice cube melts when set out in a warm room?,"{'text': array(['Heat from the room is absorbed by the ice cube.',
       'The ice cube molecules move more slowly.',
       'One side of the ice cube is colder than the other.',
       'Heat from the ice cube moves into the air.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Which statement describes the reason why an ice cube melts when set out in a warm room?
(A) Heat from the room is absorbed by the ice cube.
(B) The ice cube molecules move more slowly.
(C) One side of the ice cube is colder than the other.
(D) Heat from the ice cube moves into the air.
Answer: (","Which is the most possible answer?
(A) Heat from the room is absorbed by the ice cube.
(B) The ice cube molecules move more slowly.
(C) One side of the ice cube is colder than the other.
(D) Heat from the ice cube moves into the air.
Answer: (",32,"[33, 34, 35]"
Mercury_7212940,Two characteristics of the Nevada climate are low humidity and abundant sunshine. This combination of characteristics most likely results in,"{'text': array(['low altitude fog.', 'rapid evaporation.',
       'high elevation snowfall.', 'frequent thunderstorms.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Two characteristics of the Nevada climate are low humidity and abundant sunshine. This combination of characteristics most likely results in
(A) low altitude fog.
(B) rapid evaporation.
(C) high elevation snowfall.
(D) frequent thunderstorms.
Answer: (","Which is the most possible answer?
(A) low altitude fog.
(B) rapid evaporation.
(C) high elevation snowfall.
(D) frequent thunderstorms.
Answer: (",33,"[32, 34, 35]"
NYSEDREGENTS_2008_4_17,"In order to survive, all animals need","{'text': array(['heat, water, and soil', 'sunlight, soil, and heat',
       'sunlight, air, and food', 'food, water, and air'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"In order to survive, all animals need
(A) heat, water, and soil
(B) sunlight, soil, and heat
(C) sunlight, air, and food
(D) food, water, and air
Answer: (","Which is the most possible answer?
(A) heat, water, and soil
(B) sunlight, soil, and heat
(C) sunlight, air, and food
(D) food, water, and air
Answer: (",35,"[32, 33, 34]"
Mercury_7110968,Which best explains why population growth can result in water shortages and rationing in certain areas?,"{'text': array(['Aquifers recharge slowly.',
       'Lake water is reserved for recreation.',
       'Increasing biomass decreases evaporation rates.',
       'Tall buildings impede the development of rain clouds.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Which best explains why population growth can result in water shortages and rationing in certain areas?
(A) Aquifers recharge slowly.
(B) Lake water is reserved for recreation.
(C) Increasing biomass decreases evaporation rates.
(D) Tall buildings impede the development of rain clouds.
Answer: (","Which is the most possible answer?
(A) Aquifers recharge slowly.
(B) Lake water is reserved for recreation.
(C) Increasing biomass decreases evaporation rates.
(D) Tall buildings impede the development of rain clouds.
Answer: (",32,"[33, 34, 35]"
Mercury_7174143,"Professor Walden studies genetics at a local university. She believes that she has discovered information that contradicts a widely accepted theory. As a scientist and leader in the study of genetics, which action should she take?","{'text': array(['Announce to the world that her theory is better than the old theory.',
       'Call the news media and tell them about her new theory.',
       'Challenge the old theory with scientific evidence.',
       'Request that the old theory be banned.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Professor Walden studies genetics at a local university. She believes that she has discovered information that contradicts a widely accepted theory. As a scientist and leader in the study of genetics, which action should she take?
(A) Announce to the world that her theory is better than the old theory.
(B) Call the news media and tell them about her new theory.
(C) Challenge the old theory with scientific evidence.
(D) Request that the old theory be banned.
Answer: (","Which is the most possible answer?
(A) Announce to the world that her theory is better than the old theory.
(B) Call the news media and tell them about her new theory.
(C) Challenge the old theory with scientific evidence.
(D) Request that the old theory be banned.
Answer: (",34,"[32, 33, 35]"
Mercury_7191520,"Canadian physician Sir William Osler once said, ""In Science the credit goes to the man who convinces the world, not to the man to whom the idea first occurred."" How does this quote apply to scientific knowledge?","{'text': array(['Famous scientists have the best ideas.',
       'Ideas must be communicated to the public',
       'In order to be important, ideas must be believable.',
       'The results are less important than the ideas in an experiment.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Canadian physician Sir William Osler once said, ""In Science the credit goes to the man who convinces the world, not to the man to whom the idea first occurred."" How does this quote apply to scientific knowledge?
(A) Famous scientists have the best ideas.
(B) Ideas must be communicated to the public
(C) In order to be important, ideas must be believable.
(D) The results are less important than the ideas in an experiment.
Answer: (","Which is the most possible answer?
(A) Famous scientists have the best ideas.
(B) Ideas must be communicated to the public
(C) In order to be important, ideas must be believable.
(D) The results are less important than the ideas in an experiment.
Answer: (",33,"[32, 34, 35]"
Mercury_7027108,Which event or principle cannot have its validity directly tested by laboratory experiment?,"{'text': array(['the Big Bang Theory', 'the Conservation of Energy',
       'the Periodicity of Element Properties',
       'the Acceleration of Objects due to Gravity'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Which event or principle cannot have its validity directly tested by laboratory experiment?
(A) the Big Bang Theory
(B) the Conservation of Energy
(C) the Periodicity of Element Properties
(D) the Acceleration of Objects due to Gravity
Answer: (","Which is the most possible answer?
(A) the Big Bang Theory
(B) the Conservation of Energy
(C) the Periodicity of Element Properties
(D) the Acceleration of Objects due to Gravity
Answer: (",32,"[33, 34, 35]"
AKDE&ED_2008_8_51,How do the circulatory system and the respiratory system depend on one another?,"{'text': array(['Oxygen collected by the respiratory system is carried throughout the body by the circulatory system.',
       'Solid wastes collected by the circulatory system are carried throughout the body by the respiratory system.',
       'Nutrients collected by the respiratory system are carried throughout the body by the circulatory system.',
       'Carbon dioxide collected by the circulatory system is carried throughout the body by the respiratory system.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"How do the circulatory system and the respiratory system depend on one another?
(A) Oxygen collected by the respiratory system is carried throughout the body by the circulatory system.
(B) Solid wastes collected by the circulatory system are carried throughout the body by the respiratory system.
(C) Nutrients collected by the respiratory system are carried throughout the body by the circulatory system.
(D) Carbon dioxide collected by the circulatory system is carried throughout the body by the respiratory system.
Answer: (","Which is the most possible answer?
(A) Oxygen collected by the respiratory system is carried throughout the body by the circulatory system.
(B) Solid wastes collected by the circulatory system are carried throughout the body by the respiratory system.
(C) Nutrients collected by the respiratory system are carried throughout the body by the circulatory system.
(D) Carbon dioxide collected by the circulatory system is carried throughout the body by the respiratory system.
Answer: (",32,"[33, 34, 35]"
MCAS_2012_8_23639,Oxygen and iron combine chemically to form rust. Rust is classified as which of the following?,"{'text': array(['an atom', 'a compound', 'an element', 'a mixture'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Oxygen and iron combine chemically to form rust. Rust is classified as which of the following?
(A) an atom
(B) a compound
(C) an element
(D) a mixture
Answer: (","Which is the most possible answer?
(A) an atom
(B) a compound
(C) an element
(D) a mixture
Answer: (",33,"[32, 34, 35]"
VASoL_2007_5_30,A student made observations of four rock samples. Which of these observations most likely describes a sedimentary rock?,"{'text': array(['Sample 1 has bands of light and dark crystals.',
       'Sample 2 has pink, gray, and white crystals grown together.',
       'Sample 3 is made up of one huge, pale pink crystal.',
       'Sample 4 is made up of layers of sand grains cemented together.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"A student made observations of four rock samples. Which of these observations most likely describes a sedimentary rock?
(A) Sample 1 has bands of light and dark crystals.
(B) Sample 2 has pink, gray, and white crystals grown together.
(C) Sample 3 is made up of one huge, pale pink crystal.
(D) Sample 4 is made up of layers of sand grains cemented together.
Answer: (","Which is the most possible answer?
(A) Sample 1 has bands of light and dark crystals.
(B) Sample 2 has pink, gray, and white crystals grown together.
(C) Sample 3 is made up of one huge, pale pink crystal.
(D) Sample 4 is made up of layers of sand grains cemented together.
Answer: (",35,"[32, 33, 34]"
