question,A,B,C,D,answer,category,clean,corrupted,correct_idx,incorrect_idx,paraphrase1,paraphrase2,paraphrase3,paraphrase4,paraphrase5,paraphrase6,paraphrase7,paraphrase8,paraphrase9
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,management,"What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?
(A) Expectancy
(B) Instrumental
(C) Classical
(D) Contingency
Answer: (","Which is the most possible answer?
(A) Expectancy
(B) Instrumental
(C) Classical
(D) Contingency
Answer: (",32,"[33, 34, 35]","Which theory is based on the idea that individuals make behavioral choices according to their values and beliefs?
(A) Expectancy
(B) Instrumental
(C) Classical
(D) Contingency
Answer: (","What theory posits that people's decisions on behavior are influenced by their values and beliefs?
(A) Expectancy
(B) Instrumental
(C) Classical
(D) Contingency
Answer: (","Which theoretical framework suggests that behavior choices are made based on personal values and beliefs?
(A) Expectancy
(B) Instrumental
(C) Classical
(D) Contingency
Answer: (","What is the name of the theory that revolves around the concept of making behavioral choices based on values and beliefs?
(A) Expectancy
(B) Instrumental
(C) Classical
(D) Contingency
Answer: (","Which theory is centered on the notion that choices in behavior are determined by values and beliefs?
(A) Expectancy
(B) Instrumental
(C) Classical
(D) Contingency
Answer: (","What theory is founded on the principle that individuals choose their actions based on their values and beliefs?
(A) Expectancy
(B) Instrumental
(C) Classical
(D) Contingency
Answer: (","Which theory is constructed around the idea that values and beliefs guide behavioral choices?
(A) Expectancy
(B) Instrumental
(C) Classical
(D) Contingency
Answer: (","What theory suggests that people's behavioral decisions are guided by their values and beliefs?
(A) Expectancy
(B) Instrumental
(C) Classical
(D) Contingency
Answer: (","Which theory is developed around the principle that behavior is chosen based on values and beliefs?
(A) Expectancy
(B) Instrumental
(C) Classical
(D) Contingency
Answer: ("
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,management,"What is the term for decisions limited by human capacity to absorb and analyse information?
(A) Cognitive rationality
(B) Conscious rationality
(C) Bounded rationality
(D) Restricted rationality
Answer: (","Which is the most possible answer?
(A) Cognitive rationality
(B) Conscious rationality
(C) Bounded rationality
(D) Restricted rationality
Answer: (",34,"[32, 33, 35]","What is the term for choices constrained by the human ability to process and understand information?
(A) Cognitive rationality
(B) Conscious rationality
(C) Bounded rationality
(D) Restricted rationality
Answer: (","What do we call decisions that are restricted by the human capacity to comprehend and evaluate information?
(A) Cognitive rationality
(B) Conscious rationality
(C) Bounded rationality
(D) Restricted rationality
Answer: (","What is the name for decisions that are limited by the human ability to absorb and analyze information?
(A) Cognitive rationality
(B) Conscious rationality
(C) Bounded rationality
(D) Restricted rationality
Answer: (","How do we refer to decisions that are confined by the human capacity to process and analyze information?
(A) Cognitive rationality
(B) Conscious rationality
(C) Bounded rationality
(D) Restricted rationality
Answer: (","What term describes decisions that are bounded by the human ability to absorb and evaluate information?
(A) Cognitive rationality
(B) Conscious rationality
(C) Bounded rationality
(D) Restricted rationality
Answer: (","What is the term used for decisions that are limited by the human capacity to process and understand information?
(A) Cognitive rationality
(B) Conscious rationality
(C) Bounded rationality
(D) Restricted rationality
Answer: (","What do we call the decisions that are constrained by the human ability to absorb and analyze information?
(A) Cognitive rationality
(B) Conscious rationality
(C) Bounded rationality
(D) Restricted rationality
Answer: (","How are decisions described when they are limited by the human capacity to comprehend and process information?
(A) Cognitive rationality
(B) Conscious rationality
(C) Bounded rationality
(D) Restricted rationality
Answer: (","What is the term for choices that are restricted by the human ability to absorb and evaluate information?
(A) Cognitive rationality
(B) Conscious rationality
(C) Bounded rationality
(D) Restricted rationality
Answer: ("
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,management,"What is a definition of an objective?
(A) A defined specified outcome to be achieved in the long-term
(B) A clear set of goals to be attained given a set number of resources
(C) A clearly defined and measurable outcome to be achieved over a specified timeframe
(D) A set standard of performance agreed by workers and managers
Answer: (","Which is the most possible answer?
(A) A defined specified outcome to be achieved in the long-term
(B) A clear set of goals to be attained given a set number of resources
(C) A clearly defined and measurable outcome to be achieved over a specified timeframe
(D) A set standard of performance agreed by workers and managers
Answer: (",34,"[32, 33, 35]","How would you define an objective?
(A) A defined specified outcome to be achieved in the long-term
(B) A clear set of goals to be attained given a set number of resources
(C) A clearly defined and measurable outcome to be achieved over a specified timeframe
(D) A set standard of performance agreed by workers and managers
Answer: (","What constitutes a definition of an objective?
(A) A defined specified outcome to be achieved in the long-term
(B) A clear set of goals to be attained given a set number of resources
(C) A clearly defined and measurable outcome to be achieved over a specified timeframe
(D) A set standard of performance agreed by workers and managers
Answer: (","How is an objective defined?
(A) A defined specified outcome to be achieved in the long-term
(B) A clear set of goals to be attained given a set number of resources
(C) A clearly defined and measurable outcome to be achieved over a specified timeframe
(D) A set standard of performance agreed by workers and managers
Answer: (","What does it mean to define an objective?
(A) A defined specified outcome to be achieved in the long-term
(B) A clear set of goals to be attained given a set number of resources
(C) A clearly defined and measurable outcome to be achieved over a specified timeframe
(D) A set standard of performance agreed by workers and managers
Answer: (","What is meant by the term 'objective'?
(A) A defined specified outcome to be achieved in the long-term
(B) A clear set of goals to be attained given a set number of resources
(C) A clearly defined and measurable outcome to be achieved over a specified timeframe
(D) A set standard of performance agreed by workers and managers
Answer: (","How can an objective be defined?
(A) A defined specified outcome to be achieved in the long-term
(B) A clear set of goals to be attained given a set number of resources
(C) A clearly defined and measurable outcome to be achieved over a specified timeframe
(D) A set standard of performance agreed by workers and managers
Answer: (","What is the definition of an objective?
(A) A defined specified outcome to be achieved in the long-term
(B) A clear set of goals to be attained given a set number of resources
(C) A clearly defined and measurable outcome to be achieved over a specified timeframe
(D) A set standard of performance agreed by workers and managers
Answer: (","How would one define an objective?
(A) A defined specified outcome to be achieved in the long-term
(B) A clear set of goals to be attained given a set number of resources
(C) A clearly defined and measurable outcome to be achieved over a specified timeframe
(D) A set standard of performance agreed by workers and managers
Answer: (","What describes an objective?
(A) A defined specified outcome to be achieved in the long-term
(B) A clear set of goals to be attained given a set number of resources
(C) A clearly defined and measurable outcome to be achieved over a specified timeframe
(D) A set standard of performance agreed by workers and managers
Answer: ("
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,management,"What is not a purpose of an organisational structure?
(A) To coordinate people and resources
(B) To organise lines of communication
(C) To formalise authority
(D) To limit workers' rights
Answer: (","Which is the most possible answer?
(A) To coordinate people and resources
(B) To organise lines of communication
(C) To formalise authority
(D) To limit workers' rights
Answer: (",35,"[32, 33, 34]","What is an organizational structure not intended to achieve?
(A) To coordinate people and resources
(B) To organise lines of communication
(C) To formalise authority
(D) To limit workers' rights
Answer: (","Which of the following is not a function of an organizational structure?
(A) To coordinate people and resources
(B) To organise lines of communication
(C) To formalise authority
(D) To limit workers' rights
Answer: (","What is one thing an organizational structure does not aim to do?
(A) To coordinate people and resources
(B) To organise lines of communication
(C) To formalise authority
(D) To limit workers' rights
Answer: (","An organizational structure does not serve which of these purposes?
(A) To coordinate people and resources
(B) To organise lines of communication
(C) To formalise authority
(D) To limit workers' rights
Answer: (","Which purpose is not fulfilled by an organizational structure?
(A) To coordinate people and resources
(B) To organise lines of communication
(C) To formalise authority
(D) To limit workers' rights
Answer: (","What is not an objective of an organizational structure?
(A) To coordinate people and resources
(B) To organise lines of communication
(C) To formalise authority
(D) To limit workers' rights
Answer: (","Which of the following is not a goal of an organizational structure?
(A) To coordinate people and resources
(B) To organise lines of communication
(C) To formalise authority
(D) To limit workers' rights
Answer: (","What is not a role of an organizational structure?
(A) To coordinate people and resources
(B) To organise lines of communication
(C) To formalise authority
(D) To limit workers' rights
Answer: (","An organizational structure is not designed to accomplish which of these?
(A) To coordinate people and resources
(B) To organise lines of communication
(C) To formalise authority
(D) To limit workers' rights
Answer: ("
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,management,"To what time-frame do strategic plans relate?
(A) Long-term
(B) Medium-term
(C) Short-term
(D) Unspecified time it takes to achieve an aim
Answer: (","Which is the most possible answer?
(A) Long-term
(B) Medium-term
(C) Short-term
(D) Unspecified time it takes to achieve an aim
Answer: (",32,"[33, 34, 35]","What duration do strategic plans typically cover?
(A) Long-term
(B) Medium-term
(C) Short-term
(D) Unspecified time it takes to achieve an aim
Answer: (","Strategic plans are associated with which time-frame?
(A) Long-term
(B) Medium-term
(C) Short-term
(D) Unspecified time it takes to achieve an aim
Answer: (","Which time period do strategic plans generally pertain to?
(A) Long-term
(B) Medium-term
(C) Short-term
(D) Unspecified time it takes to achieve an aim
Answer: (","Strategic plans are related to what length of time?
(A) Long-term
(B) Medium-term
(C) Short-term
(D) Unspecified time it takes to achieve an aim
Answer: (","To which time span do strategic plans usually correspond?
(A) Long-term
(B) Medium-term
(C) Short-term
(D) Unspecified time it takes to achieve an aim
Answer: (","What is the usual time-frame for strategic plans?
(A) Long-term
(B) Medium-term
(C) Short-term
(D) Unspecified time it takes to achieve an aim
Answer: (","Strategic plans are linked to what time duration?
(A) Long-term
(B) Medium-term
(C) Short-term
(D) Unspecified time it takes to achieve an aim
Answer: (","What time period is typically involved in strategic plans?
(A) Long-term
(B) Medium-term
(C) Short-term
(D) Unspecified time it takes to achieve an aim
Answer: (","Which time-frame is relevant to strategic plans?
(A) Long-term
(B) Medium-term
(C) Short-term
(D) Unspecified time it takes to achieve an aim
Answer: ("
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,management,"What is the term for organisational development through a formally designed organisational structure?
(A) Organic
(B) Mechanistic
(C) Formal
(D) Structured
Answer: (","Which is the most possible answer?
(A) Organic
(B) Mechanistic
(C) Formal
(D) Structured
Answer: (",33,"[32, 34, 35]","What is the term used for developing an organization via a formally designed structure?
(A) Organic
(B) Mechanistic
(C) Formal
(D) Structured
Answer: (","How is organizational development described when it follows a formally designed structure?
(A) Organic
(B) Mechanistic
(C) Formal
(D) Structured
Answer: (","What do you call the process of organizational development through a structured design?
(A) Organic
(B) Mechanistic
(C) Formal
(D) Structured
Answer: (","What term describes the development of an organization through a formal structure?
(A) Organic
(B) Mechanistic
(C) Formal
(D) Structured
Answer: (","How is the development of an organization characterized when it uses a formal structure?
(A) Organic
(B) Mechanistic
(C) Formal
(D) Structured
Answer: (","What is the name for the process of developing an organization with a formal structure?
(A) Organic
(B) Mechanistic
(C) Formal
(D) Structured
Answer: (","What term is used for organizational growth through a formally designed structure?
(A) Organic
(B) Mechanistic
(C) Formal
(D) Structured
Answer: (","How do you refer to organizational development that occurs through a formal structure?
(A) Organic
(B) Mechanistic
(C) Formal
(D) Structured
Answer: (","What is the term for the growth of an organization using a formally designed structure?
(A) Organic
(B) Mechanistic
(C) Formal
(D) Structured
Answer: ("
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,management,"'There is no discernible link between planning and performance'. Who is this position held by?
(A) Michael Porter
(B) Milton Friedman
(C) Gary Hamel
(D) Henry Mintzberg
Answer: (","Which is the most possible answer?
(A) Michael Porter
(B) Milton Friedman
(C) Gary Hamel
(D) Henry Mintzberg
Answer: (",35,"[32, 33, 34]","Who claims that there is no clear connection between planning and performance?
(A) Michael Porter
(B) Milton Friedman
(C) Gary Hamel
(D) Henry Mintzberg
Answer: (","Which individual holds the view that planning and performance are not linked?
(A) Michael Porter
(B) Milton Friedman
(C) Gary Hamel
(D) Henry Mintzberg
Answer: (","Who argues that there is no evident relationship between planning and performance?
(A) Michael Porter
(B) Milton Friedman
(C) Gary Hamel
(D) Henry Mintzberg
Answer: (","Whose stance is it that planning and performance have no discernible link?
(A) Michael Porter
(B) Milton Friedman
(C) Gary Hamel
(D) Henry Mintzberg
Answer: (","Who believes that there is no observable link between planning and performance?
(A) Michael Porter
(B) Milton Friedman
(C) Gary Hamel
(D) Henry Mintzberg
Answer: (","Who maintains that there is no identifiable connection between planning and performance?
(A) Michael Porter
(B) Milton Friedman
(C) Gary Hamel
(D) Henry Mintzberg
Answer: (","Which person asserts that planning and performance are not connected?
(A) Michael Porter
(B) Milton Friedman
(C) Gary Hamel
(D) Henry Mintzberg
Answer: (","Who posits that there is no apparent link between planning and performance?
(A) Michael Porter
(B) Milton Friedman
(C) Gary Hamel
(D) Henry Mintzberg
Answer: (","Who suggests that there is no distinct relationship between planning and performance?
(A) Michael Porter
(B) Milton Friedman
(C) Gary Hamel
(D) Henry Mintzberg
Answer: ("
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,management,"What does situational theory of leadership emphasise?
(A) Personality traits
(B) Events
(C) Environment
(D) Political situation
Answer: (","Which is the most possible answer?
(A) Personality traits
(B) Events
(C) Environment
(D) Political situation
Answer: (",33,"[32, 34, 35]","What is the focus of the situational theory of leadership?
(A) Personality traits
(B) Events
(C) Environment
(D) Political situation
Answer: (","What aspect does the situational theory of leadership highlight?
(A) Personality traits
(B) Events
(C) Environment
(D) Political situation
Answer: (","What does the situational theory of leadership concentrate on?
(A) Personality traits
(B) Events
(C) Environment
(D) Political situation
Answer: (","What does the situational theory of leadership stress?
(A) Personality traits
(B) Events
(C) Environment
(D) Political situation
Answer: (","What is emphasized by the situational theory of leadership?
(A) Personality traits
(B) Events
(C) Environment
(D) Political situation
Answer: (","What does the situational theory of leadership underscore?
(A) Personality traits
(B) Events
(C) Environment
(D) Political situation
Answer: (","What key element is highlighted in the situational theory of leadership?
(A) Personality traits
(B) Events
(C) Environment
(D) Political situation
Answer: (","What does the situational theory of leadership prioritize?
(A) Personality traits
(B) Events
(C) Environment
(D) Political situation
Answer: (","What central theme does the situational theory of leadership focus on?
(A) Personality traits
(B) Events
(C) Environment
(D) Political situation
Answer: ("
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,management,"What is intuitive decision making based on?
(A) Guesswork
(B) Gambling
(C) Instinct
(D) Rationality
Answer: (","Which is the most possible answer?
(A) Guesswork
(B) Gambling
(C) Instinct
(D) Rationality
Answer: (",34,"[32, 33, 35]","What forms the basis of intuitive decision making?
(A) Guesswork
(B) Gambling
(C) Instinct
(D) Rationality
Answer: (","Intuitive decision making relies on what?
(A) Guesswork
(B) Gambling
(C) Instinct
(D) Rationality
Answer: (","On what is intuitive decision making founded?
(A) Guesswork
(B) Gambling
(C) Instinct
(D) Rationality
Answer: (","What underlies the process of intuitive decision making?
(A) Guesswork
(B) Gambling
(C) Instinct
(D) Rationality
Answer: (","Intuitive decision making is grounded in what?
(A) Guesswork
(B) Gambling
(C) Instinct
(D) Rationality
Answer: (","What is the foundation of intuitive decision making?
(A) Guesswork
(B) Gambling
(C) Instinct
(D) Rationality
Answer: (","What is the core of intuitive decision making?
(A) Guesswork
(B) Gambling
(C) Instinct
(D) Rationality
Answer: (","What does intuitive decision making depend on?
(A) Guesswork
(B) Gambling
(C) Instinct
(D) Rationality
Answer: (","What is the source of intuitive decision making?
(A) Guesswork
(B) Gambling
(C) Instinct
(D) Rationality
Answer: ("
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,management,"Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?
(A) Process improvement
(B) Techno-structural change model
(C) Job characteristics model
(D) Socio-technical systems
Answer: (","Which is the most possible answer?
(A) Process improvement
(B) Techno-structural change model
(C) Job characteristics model
(D) Socio-technical systems
Answer: (",35,"[32, 33, 34]","Which theoretical perspective of work design focuses on increasing job satisfaction and productivity?
(A) Process improvement
(B) Techno-structural change model
(C) Job characteristics model
(D) Socio-technical systems
Answer: (","The improvement of job satisfaction and productivity is central to which work design theory?
(A) Process improvement
(B) Techno-structural change model
(C) Job characteristics model
(D) Socio-technical systems
Answer: (","Which work design theory emphasizes enhancing both job satisfaction and productivity?
(A) Process improvement
(B) Techno-structural change model
(C) Job characteristics model
(D) Socio-technical systems
Answer: (","In which theoretical framework of work design are job satisfaction and productivity enhancements key features?
(A) Process improvement
(B) Techno-structural change model
(C) Job characteristics model
(D) Socio-technical systems
Answer: (","Which theory of work design is characterized by a focus on boosting job satisfaction and productivity?
(A) Process improvement
(B) Techno-structural change model
(C) Job characteristics model
(D) Socio-technical systems
Answer: (","Enhancing job satisfaction and productivity are primary aspects of which work design theory?
(A) Process improvement
(B) Techno-structural change model
(C) Job characteristics model
(D) Socio-technical systems
Answer: (","Which perspective on work design prioritizes the enhancement of job satisfaction and productivity?
(A) Process improvement
(B) Techno-structural change model
(C) Job characteristics model
(D) Socio-technical systems
Answer: (","Theoretical perspectives of work design that emphasize job satisfaction and productivity improvements belong to which model?
(A) Process improvement
(B) Techno-structural change model
(C) Job characteristics model
(D) Socio-technical systems
Answer: (","Which model of work design is known for its focus on enhancing job satisfaction and productivity?
(A) Process improvement
(B) Techno-structural change model
(C) Job characteristics model
(D) Socio-technical systems
Answer: ("
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,management,"Which 18th century writer produced a famous book called 'The Wealth of Nations'?
(A) Frederick Taylor
(B) Henry Mintzberg
(C) Adam Smith
(D) Dr Samuel Johnson
Answer: (","Which is the most possible answer?
(A) Frederick Taylor
(B) Henry Mintzberg
(C) Adam Smith
(D) Dr Samuel Johnson
Answer: (",34,"[32, 33, 35]","Who is the 18th-century author known for writing 'The Wealth of Nations'?
(A) Frederick Taylor
(B) Henry Mintzberg
(C) Adam Smith
(D) Dr Samuel Johnson
Answer: (","Which author from the 1700s is credited with the book 'The Wealth of Nations'?
(A) Frederick Taylor
(B) Henry Mintzberg
(C) Adam Smith
(D) Dr Samuel Johnson
Answer: (","'The Wealth of Nations' was written by which writer in the 18th century?
(A) Frederick Taylor
(B) Henry Mintzberg
(C) Adam Smith
(D) Dr Samuel Johnson
Answer: (","Which writer from the 18th century is famous for 'The Wealth of Nations'?
(A) Frederick Taylor
(B) Henry Mintzberg
(C) Adam Smith
(D) Dr Samuel Johnson
Answer: (","Who penned the renowned 18th-century book 'The Wealth of Nations'?
(A) Frederick Taylor
(B) Henry Mintzberg
(C) Adam Smith
(D) Dr Samuel Johnson
Answer: (","Which 18th-century author is associated with the book 'The Wealth of Nations'?
(A) Frederick Taylor
(B) Henry Mintzberg
(C) Adam Smith
(D) Dr Samuel Johnson
Answer: (","Who authored the well-known 18th-century work 'The Wealth of Nations'?
(A) Frederick Taylor
(B) Henry Mintzberg
(C) Adam Smith
(D) Dr Samuel Johnson
Answer: (","Which writer from the 18th century authored 'The Wealth of Nations'?
(A) Frederick Taylor
(B) Henry Mintzberg
(C) Adam Smith
(D) Dr Samuel Johnson
Answer: (","Who is the 18th-century figure behind the book 'The Wealth of Nations'?
(A) Frederick Taylor
(B) Henry Mintzberg
(C) Adam Smith
(D) Dr Samuel Johnson
Answer: ("
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,management,"Which one of these characteristics is most commonly associated with the 'rational goal' model of management?
(A) Worker welfare
(B) Health and safety
(C) Interpersonal relationships
(D) Productivity
Answer: (","Which is the most possible answer?
(A) Worker welfare
(B) Health and safety
(C) Interpersonal relationships
(D) Productivity
Answer: (",35,"[32, 33, 34]","Which characteristic is most often linked to the 'rational goal' management model?
(A) Worker welfare
(B) Health and safety
(C) Interpersonal relationships
(D) Productivity
Answer: (","What trait is typically connected with the 'rational goal' model in management?
(A) Worker welfare
(B) Health and safety
(C) Interpersonal relationships
(D) Productivity
Answer: (","Which feature is most commonly related to the 'rational goal' model of management?
(A) Worker welfare
(B) Health and safety
(C) Interpersonal relationships
(D) Productivity
Answer: (","What is the most common attribute associated with the 'rational goal' management model?
(A) Worker welfare
(B) Health and safety
(C) Interpersonal relationships
(D) Productivity
Answer: (","Which of these traits is most frequently associated with the 'rational goal' model of management?
(A) Worker welfare
(B) Health and safety
(C) Interpersonal relationships
(D) Productivity
Answer: (","What is the primary characteristic linked to the 'rational goal' model in management?
(A) Worker welfare
(B) Health and safety
(C) Interpersonal relationships
(D) Productivity
Answer: (","Which of these features is most often associated with the 'rational goal' management model?
(A) Worker welfare
(B) Health and safety
(C) Interpersonal relationships
(D) Productivity
Answer: (","What is the most typical characteristic connected to the 'rational goal' model of management?
(A) Worker welfare
(B) Health and safety
(C) Interpersonal relationships
(D) Productivity
Answer: (","Which attribute is most commonly linked with the 'rational goal' model in management?
(A) Worker welfare
(B) Health and safety
(C) Interpersonal relationships
(D) Productivity
Answer: ("
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,management,"In what order do managers typically perform the managerial functions?
(A) organising, planning, controlling, leading
(B) organising, leading, planning, controlling
(C) planning, organising, leading, controlling
(D) planning, organising, controlling, leading
Answer: (","Which is the most possible answer?
(A) organising, planning, controlling, leading
(B) organising, leading, planning, controlling
(C) planning, organising, leading, controlling
(D) planning, organising, controlling, leading
Answer: (",34,"[32, 33, 35]","What is the usual sequence in which managers carry out their functions?
(A) organising, planning, controlling, leading
(B) organising, leading, planning, controlling
(C) planning, organising, leading, controlling
(D) planning, organising, controlling, leading
Answer: (","How do managers generally sequence their managerial functions?
(A) organising, planning, controlling, leading
(B) organising, leading, planning, controlling
(C) planning, organising, leading, controlling
(D) planning, organising, controlling, leading
Answer: (","What is the typical order of managerial functions performed by managers?
(A) organising, planning, controlling, leading
(B) organising, leading, planning, controlling
(C) planning, organising, leading, controlling
(D) planning, organising, controlling, leading
Answer: (","In which sequence do managers usually execute their functions?
(A) organising, planning, controlling, leading
(B) organising, leading, planning, controlling
(C) planning, organising, leading, controlling
(D) planning, organising, controlling, leading
Answer: (","What order do managers commonly follow when performing their functions?
(A) organising, planning, controlling, leading
(B) organising, leading, planning, controlling
(C) planning, organising, leading, controlling
(D) planning, organising, controlling, leading
Answer: (","How are the managerial functions typically ordered by managers?
(A) organising, planning, controlling, leading
(B) organising, leading, planning, controlling
(C) planning, organising, leading, controlling
(D) planning, organising, controlling, leading
Answer: (","What sequence do managers generally adhere to for their functions?
(A) organising, planning, controlling, leading
(B) organising, leading, planning, controlling
(C) planning, organising, leading, controlling
(D) planning, organising, controlling, leading
Answer: (","In what sequence are the managerial functions typically performed by managers?
(A) organising, planning, controlling, leading
(B) organising, leading, planning, controlling
(C) planning, organising, leading, controlling
(D) planning, organising, controlling, leading
Answer: (","How do managers typically arrange the order of their functions?
(A) organising, planning, controlling, leading
(B) organising, leading, planning, controlling
(C) planning, organising, leading, controlling
(D) planning, organising, controlling, leading
Answer: ("
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,management,"How does lateral communication in an organisation occur?
(A) Information passes upwards.
(B) Information passes downwards.
(C) Information is a two-way process.
(D) Information passes between different departments and functions.
Answer: (","Which is the most possible answer?
(A) Information passes upwards.
(B) Information passes downwards.
(C) Information is a two-way process.
(D) Information passes between different departments and functions.
Answer: (",35,"[32, 33, 34]","In what way does lateral communication take place within an organization?
(A) Information passes upwards.
(B) Information passes downwards.
(C) Information is a two-way process.
(D) Information passes between different departments and functions.
Answer: (","How is lateral communication facilitated in an organization?
(A) Information passes upwards.
(B) Information passes downwards.
(C) Information is a two-way process.
(D) Information passes between different departments and functions.
Answer: (","What is the process of lateral communication in an organization?
(A) Information passes upwards.
(B) Information passes downwards.
(C) Information is a two-way process.
(D) Information passes between different departments and functions.
Answer: (","How does an organization implement lateral communication?
(A) Information passes upwards.
(B) Information passes downwards.
(C) Information is a two-way process.
(D) Information passes between different departments and functions.
Answer: (","In an organization, how is lateral communication conducted?
(A) Information passes upwards.
(B) Information passes downwards.
(C) Information is a two-way process.
(D) Information passes between different departments and functions.
Answer: (","What method is used for lateral communication in an organization?
(A) Information passes upwards.
(B) Information passes downwards.
(C) Information is a two-way process.
(D) Information passes between different departments and functions.
Answer: (","How does lateral communication happen in an organization?
(A) Information passes upwards.
(B) Information passes downwards.
(C) Information is a two-way process.
(D) Information passes between different departments and functions.
Answer: (","What is the manner of lateral communication in an organization?
(A) Information passes upwards.
(B) Information passes downwards.
(C) Information is a two-way process.
(D) Information passes between different departments and functions.
Answer: (","How is lateral communication carried out within an organization?
(A) Information passes upwards.
(B) Information passes downwards.
(C) Information is a two-way process.
(D) Information passes between different departments and functions.
Answer: ("
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,management,"Of what is advertising a form?
(A) Focusing strategy
(B) Differentiation
(C) Cost leadership
(D) Growth
Answer: (","Which is the most possible answer?
(A) Focusing strategy
(B) Differentiation
(C) Cost leadership
(D) Growth
Answer: (",33,"[32, 34, 35]","Advertising is a form of what?
(A) Focusing strategy
(B) Differentiation
(C) Cost leadership
(D) Growth
Answer: (","Advertising belongs to which category?
(A) Focusing strategy
(B) Differentiation
(C) Cost leadership
(D) Growth
Answer: (","What category does advertising fall under?
(A) Focusing strategy
(B) Differentiation
(C) Cost leadership
(D) Growth
Answer: (","To which type does advertising belong?
(A) Focusing strategy
(B) Differentiation
(C) Cost leadership
(D) Growth
Answer: (","Advertising is an example of what?
(A) Focusing strategy
(B) Differentiation
(C) Cost leadership
(D) Growth
Answer: (","What type of strategy does advertising represent?
(A) Focusing strategy
(B) Differentiation
(C) Cost leadership
(D) Growth
Answer: (","Advertising is considered a form of which concept?
(A) Focusing strategy
(B) Differentiation
(C) Cost leadership
(D) Growth
Answer: (","Which strategic category includes advertising?
(A) Focusing strategy
(B) Differentiation
(C) Cost leadership
(D) Growth
Answer: (","Advertising is classified under what type?
(A) Focusing strategy
(B) Differentiation
(C) Cost leadership
(D) Growth
Answer: ("
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,management,"What is not a component of an agile organisation?
(A) Market focus and position
(B) Human resources: multi-skilling
(C) Organisational structure
(D) Project-based culture
Answer: (","Which is the most possible answer?
(A) Market focus and position
(B) Human resources: multi-skilling
(C) Organisational structure
(D) Project-based culture
Answer: (",35,"[32, 33, 34]","Which of the following is not an element of an agile organization?
(A) Market focus and position
(B) Human resources: multi-skilling
(C) Organisational structure
(D) Project-based culture
Answer: (","What is one aspect that does not belong to an agile organization?
(A) Market focus and position
(B) Human resources: multi-skilling
(C) Organisational structure
(D) Project-based culture
Answer: (","Which item is not considered a part of an agile organization?
(A) Market focus and position
(B) Human resources: multi-skilling
(C) Organisational structure
(D) Project-based culture
Answer: (","Identify the component that is not associated with an agile organization.
(A) Market focus and position
(B) Human resources: multi-skilling
(C) Organisational structure
(D) Project-based culture
Answer: (","Which of these is not a characteristic of an agile organization?
(A) Market focus and position
(B) Human resources: multi-skilling
(C) Organisational structure
(D) Project-based culture
Answer: (","What is not included as a feature of an agile organization?
(A) Market focus and position
(B) Human resources: multi-skilling
(C) Organisational structure
(D) Project-based culture
Answer: (","Which option does not represent a component of an agile organization?
(A) Market focus and position
(B) Human resources: multi-skilling
(C) Organisational structure
(D) Project-based culture
Answer: (","What is not regarded as a part of an agile organization?
(A) Market focus and position
(B) Human resources: multi-skilling
(C) Organisational structure
(D) Project-based culture
Answer: (","Which of the following does not fit within the framework of an agile organization?
(A) Market focus and position
(B) Human resources: multi-skilling
(C) Organisational structure
(D) Project-based culture
Answer: ("
