id,question,choices,answerKey,clean,corrupted,correct_idx,incorrect_idx,paraphrase1,paraphrase2,paraphrase3,paraphrase4,paraphrase5,paraphrase6,paraphrase7,paraphrase8,paraphrase9
Mercury_406785,What must happen in order for scientific data to be verified through repetition?,"{'text': array(['Accurate records must be kept.',
       'Modern technology must be used.',
       'Investigations must be conducted by trained scientists.',
       'Observations must be made by more than one scientist.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"What must happen in order for scientific data to be verified through repetition?
(A) Accurate records must be kept.
(B) Modern technology must be used.
(C) Investigations must be conducted by trained scientists.
(D) Observations must be made by more than one scientist.
Answer: (","Which is the most possible answer?
(A) Accurate records must be kept.
(B) Modern technology must be used.
(C) Investigations must be conducted by trained scientists.
(D) Observations must be made by more than one scientist.
Answer: (",32,"[33, 34, 35]","What is necessary for scientific data to be confirmed through repeated trials?
(A) Accurate records must be kept.
(B) Modern technology must be used.
(C) Investigations must be conducted by trained scientists.
(D) Observations must be made by more than one scientist.
Answer: (","What conditions are required for scientific data to be validated by repetition?
(A) Accurate records must be kept.
(B) Modern technology must be used.
(C) Investigations must be conducted by trained scientists.
(D) Observations must be made by more than one scientist.
Answer: (","What needs to occur for scientific data to be authenticated through repeated experiments?
(A) Accurate records must be kept.
(B) Modern technology must be used.
(C) Investigations must be conducted by trained scientists.
(D) Observations must be made by more than one scientist.
Answer: (","What must take place for scientific data to be corroborated through repetition?
(A) Accurate records must be kept.
(B) Modern technology must be used.
(C) Investigations must be conducted by trained scientists.
(D) Observations must be made by more than one scientist.
Answer: (","What is essential for scientific data to be verified by conducting repeated tests?
(A) Accurate records must be kept.
(B) Modern technology must be used.
(C) Investigations must be conducted by trained scientists.
(D) Observations must be made by more than one scientist.
Answer: (","What must be done to ensure scientific data is confirmed through repeated observations?
(A) Accurate records must be kept.
(B) Modern technology must be used.
(C) Investigations must be conducted by trained scientists.
(D) Observations must be made by more than one scientist.
Answer: (","What is required for scientific data to be substantiated through repeated verification?
(A) Accurate records must be kept.
(B) Modern technology must be used.
(C) Investigations must be conducted by trained scientists.
(D) Observations must be made by more than one scientist.
Answer: (","What actions are necessary for scientific data to be validated through repeated examination?
(A) Accurate records must be kept.
(B) Modern technology must be used.
(C) Investigations must be conducted by trained scientists.
(D) Observations must be made by more than one scientist.
Answer: (","What must be achieved for scientific data to be authenticated by repeating the process?
(A) Accurate records must be kept.
(B) Modern technology must be used.
(C) Investigations must be conducted by trained scientists.
(D) Observations must be made by more than one scientist.
Answer: ("
Mercury_7077648,Which particle type can be identified as being from a specific element?,"{'text': array(['electron', 'atom', 'neutron', 'proton'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Which particle type can be identified as being from a specific element?
(A) electron
(B) atom
(C) neutron
(D) proton
Answer: (","Which is the most possible answer?
(A) electron
(B) atom
(C) neutron
(D) proton
Answer: (",33,"[32, 34, 35]","What type of particle can be linked to a particular element?
(A) electron
(B) atom
(C) neutron
(D) proton
Answer: (","Which kind of particle is associated with a specific element?
(A) electron
(B) atom
(C) neutron
(D) proton
Answer: (","What particle can be recognized as belonging to a certain element?
(A) electron
(B) atom
(C) neutron
(D) proton
Answer: (","Which particle is identifiable as originating from a distinct element?
(A) electron
(B) atom
(C) neutron
(D) proton
Answer: (","What type of particle is unique to a specific element?
(A) electron
(B) atom
(C) neutron
(D) proton
Answer: (","Which particle can be traced back to a particular element?
(A) electron
(B) atom
(C) neutron
(D) proton
Answer: (","What kind of particle can be attributed to a specific element?
(A) electron
(B) atom
(C) neutron
(D) proton
Answer: (","Which particle type is characteristic of a certain element?
(A) electron
(B) atom
(C) neutron
(D) proton
Answer: (","What particle can be identified as being part of a specific element?
(A) electron
(B) atom
(C) neutron
(D) proton
Answer: ("
Mercury_LBS10205,Which of the following is a chemical property of a substance?,"{'text': array(['mass of 372 g', 'reacts with HCl', 'density of 37 g/cm^3',
       'white powder with silver specks'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Which of the following is a chemical property of a substance?
(A) mass of 372 g
(B) reacts with HCl
(C) density of 37 g/cm^3
(D) white powder with silver specks
Answer: (","Which is the most possible answer?
(A) mass of 372 g
(B) reacts with HCl
(C) density of 37 g/cm^3
(D) white powder with silver specks
Answer: (",33,"[32, 34, 35]","Which option describes a chemical property of a substance?
(A) mass of 372 g
(B) reacts with HCl
(C) density of 37 g/cm^3
(D) white powder with silver specks
Answer: (","Identify the chemical property from the following options.
(A) mass of 372 g
(B) reacts with HCl
(C) density of 37 g/cm^3
(D) white powder with silver specks
Answer: (","Among the choices, which one is a chemical property of a substance?
(A) mass of 372 g
(B) reacts with HCl
(C) density of 37 g/cm^3
(D) white powder with silver specks
Answer: (","Which of the listed options is a chemical property of a substance?
(A) mass of 372 g
(B) reacts with HCl
(C) density of 37 g/cm^3
(D) white powder with silver specks
Answer: (","From the given options, which is a chemical property of a substance?
(A) mass of 372 g
(B) reacts with HCl
(C) density of 37 g/cm^3
(D) white powder with silver specks
Answer: (","Which of these is considered a chemical property of a substance?
(A) mass of 372 g
(B) reacts with HCl
(C) density of 37 g/cm^3
(D) white powder with silver specks
Answer: (","Select the chemical property from the options below.
(A) mass of 372 g
(B) reacts with HCl
(C) density of 37 g/cm^3
(D) white powder with silver specks
Answer: (","Which choice represents a chemical property of a substance?
(A) mass of 372 g
(B) reacts with HCl
(C) density of 37 g/cm^3
(D) white powder with silver specks
Answer: (","Which of the following options indicates a chemical property of a substance?
(A) mass of 372 g
(B) reacts with HCl
(C) density of 37 g/cm^3
(D) white powder with silver specks
Answer: ("
NYSEDREGENTS_2010_8_18,Which structure is found in a plant cell but not in an animal cell?,"{'text': array(['cell wall', 'cell membrane', 'cytoplasm', 'nucleus'], dtype=object), 'label': array(['1', '2', '3', '4'], dtype=object)}",1,"Which structure is found in a plant cell but not in an animal cell?
(1) cell wall
(2) cell membrane
(3) cytoplasm
(4) nucleus
Answer: (","Which is the most possible answer?
(1) cell wall
(2) cell membrane
(3) cytoplasm
(4) nucleus
Answer: (",16,"[17, 18, 19]","What structure exists in plant cells but is absent in animal cells?
(1) cell wall
(2) cell membrane
(3) cytoplasm
(4) nucleus
Answer: (","Which component is present in plant cells but missing in animal cells?
(1) cell wall
(2) cell membrane
(3) cytoplasm
(4) nucleus
Answer: (","In plant cells, which structure is not found in animal cells?
(1) cell wall
(2) cell membrane
(3) cytoplasm
(4) nucleus
Answer: (","What is a feature of plant cells that animal cells do not have?
(1) cell wall
(2) cell membrane
(3) cytoplasm
(4) nucleus
Answer: (","Which part is unique to plant cells and not found in animal cells?
(1) cell wall
(2) cell membrane
(3) cytoplasm
(4) nucleus
Answer: (","What element is found in plant cells but not in animal cells?
(1) cell wall
(2) cell membrane
(3) cytoplasm
(4) nucleus
Answer: (","Which structure is exclusive to plant cells and not present in animal cells?
(1) cell wall
(2) cell membrane
(3) cytoplasm
(4) nucleus
Answer: (","What is present in plant cells that is not in animal cells?
(1) cell wall
(2) cell membrane
(3) cytoplasm
(4) nucleus
Answer: (","Which feature is found in plant cells but absent in animal cells?
(1) cell wall
(2) cell membrane
(3) cytoplasm
(4) nucleus
Answer: ("
Mercury_SC_LBS10611,Which of these best describes a fossil?,"{'text': array(['a geometric pattern formed by a mineral',
       ""a solid element or compound from Earth's crust"",
       'remains of an extinct organism found in a rock layer',
       'bits of weathered rocks and pieces of dead organisms'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which of these best describes a fossil?
(A) a geometric pattern formed by a mineral
(B) a solid element or compound from Earth's crust
(C) remains of an extinct organism found in a rock layer
(D) bits of weathered rocks and pieces of dead organisms
Answer: (","Which is the most possible answer?
(A) a geometric pattern formed by a mineral
(B) a solid element or compound from Earth's crust
(C) remains of an extinct organism found in a rock layer
(D) bits of weathered rocks and pieces of dead organisms
Answer: (",34,"[32, 33, 35]","Which option most accurately defines a fossil?
(A) a geometric pattern formed by a mineral
(B) a solid element or compound from Earth's crust
(C) remains of an extinct organism found in a rock layer
(D) bits of weathered rocks and pieces of dead organisms
Answer: (","What is the best description of a fossil from the choices given?
(A) a geometric pattern formed by a mineral
(B) a solid element or compound from Earth's crust
(C) remains of an extinct organism found in a rock layer
(D) bits of weathered rocks and pieces of dead organisms
Answer: (","Which choice most closely describes what a fossil is?
(A) a geometric pattern formed by a mineral
(B) a solid element or compound from Earth's crust
(C) remains of an extinct organism found in a rock layer
(D) bits of weathered rocks and pieces of dead organisms
Answer: (","Among these options, which one best characterizes a fossil?
(A) a geometric pattern formed by a mineral
(B) a solid element or compound from Earth's crust
(C) remains of an extinct organism found in a rock layer
(D) bits of weathered rocks and pieces of dead organisms
Answer: (","Which of the following options best defines a fossil?
(A) a geometric pattern formed by a mineral
(B) a solid element or compound from Earth's crust
(C) remains of an extinct organism found in a rock layer
(D) bits of weathered rocks and pieces of dead organisms
Answer: (","Which selection most appropriately describes a fossil?
(A) a geometric pattern formed by a mineral
(B) a solid element or compound from Earth's crust
(C) remains of an extinct organism found in a rock layer
(D) bits of weathered rocks and pieces of dead organisms
Answer: (","Which of these options most accurately portrays a fossil?
(A) a geometric pattern formed by a mineral
(B) a solid element or compound from Earth's crust
(C) remains of an extinct organism found in a rock layer
(D) bits of weathered rocks and pieces of dead organisms
Answer: (","Which description most fittingly defines a fossil?
(A) a geometric pattern formed by a mineral
(B) a solid element or compound from Earth's crust
(C) remains of an extinct organism found in a rock layer
(D) bits of weathered rocks and pieces of dead organisms
Answer: (","Which of the following best represents what a fossil is?
(A) a geometric pattern formed by a mineral
(B) a solid element or compound from Earth's crust
(C) remains of an extinct organism found in a rock layer
(D) bits of weathered rocks and pieces of dead organisms
Answer: ("
Mercury_7185710,"A student is conducting an investigation using chemicals. Other than goggles and gloves, what else should the student use in order to conduct this investigation safely?","{'text': array(['lab coat', 'Petri dish', 'Bunsen burner',
       'loose-fitting clothing'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"A student is conducting an investigation using chemicals. Other than goggles and gloves, what else should the student use in order to conduct this investigation safely?
(A) lab coat
(B) Petri dish
(C) Bunsen burner
(D) loose-fitting clothing
Answer: (","Which is the most possible answer?
(A) lab coat
(B) Petri dish
(C) Bunsen burner
(D) loose-fitting clothing
Answer: (",32,"[33, 34, 35]","Besides goggles and gloves, what additional item should a student use to safely conduct a chemical investigation?
(A) lab coat
(B) Petri dish
(C) Bunsen burner
(D) loose-fitting clothing
Answer: (","In addition to gloves and goggles, what else is necessary for a student to safely perform a chemical investigation?
(A) lab coat
(B) Petri dish
(C) Bunsen burner
(D) loose-fitting clothing
Answer: (","What other protective gear should a student wear, apart from goggles and gloves, to safely carry out a chemical investigation?
(A) lab coat
(B) Petri dish
(C) Bunsen burner
(D) loose-fitting clothing
Answer: (","What additional safety equipment should a student employ, besides goggles and gloves, during a chemical investigation?
(A) lab coat
(B) Petri dish
(C) Bunsen burner
(D) loose-fitting clothing
Answer: (","Apart from goggles and gloves, what should a student use to ensure safety while conducting a chemical investigation?
(A) lab coat
(B) Petri dish
(C) Bunsen burner
(D) loose-fitting clothing
Answer: (","What extra item, besides gloves and goggles, is needed for a student to safely conduct a chemical investigation?
(A) lab coat
(B) Petri dish
(C) Bunsen burner
(D) loose-fitting clothing
Answer: (","What should a student wear, in addition to goggles and gloves, to safely conduct an investigation with chemicals?
(A) lab coat
(B) Petri dish
(C) Bunsen burner
(D) loose-fitting clothing
Answer: (","Besides gloves and goggles, what else is required for a student to safely conduct a chemical investigation?
(A) lab coat
(B) Petri dish
(C) Bunsen burner
(D) loose-fitting clothing
Answer: (","What other item should a student use, along with goggles and gloves, to safely perform a chemical investigation?
(A) lab coat
(B) Petri dish
(C) Bunsen burner
(D) loose-fitting clothing
Answer: ("
Mercury_188948,The boiling point of nitrogen is -196°C. What states of matter are involved when nitrogen boils?,"{'text': array(['solid to gas', 'liquid to gas', 'liquid to solid',
       'gas to liquid'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"The boiling point of nitrogen is -196°C. What states of matter are involved when nitrogen boils?
(A) solid to gas
(B) liquid to gas
(C) liquid to solid
(D) gas to liquid
Answer: (","Which is the most possible answer?
(A) solid to gas
(B) liquid to gas
(C) liquid to solid
(D) gas to liquid
Answer: (",33,"[32, 34, 35]","When nitrogen reaches its boiling point of -196°C, which states of matter are involved in the transition?
(A) solid to gas
(B) liquid to gas
(C) liquid to solid
(D) gas to liquid
Answer: (","At -196°C, the boiling point of nitrogen, what states of matter does it transition between?
(A) solid to gas
(B) liquid to gas
(C) liquid to solid
(D) gas to liquid
Answer: (","What states of matter are present when nitrogen boils at its boiling point of -196°C?
(A) solid to gas
(B) liquid to gas
(C) liquid to solid
(D) gas to liquid
Answer: (","At its boiling point of -196°C, nitrogen changes between which states of matter?
(A) solid to gas
(B) liquid to gas
(C) liquid to solid
(D) gas to liquid
Answer: (","Which states of matter are involved in the phase change of nitrogen at -196°C?
(A) solid to gas
(B) liquid to gas
(C) liquid to solid
(D) gas to liquid
Answer: (","When nitrogen boils at -196°C, between which states of matter does it change?
(A) solid to gas
(B) liquid to gas
(C) liquid to solid
(D) gas to liquid
Answer: (","At -196°C, the boiling point of nitrogen, which states of matter are involved in its boiling process?
(A) solid to gas
(B) liquid to gas
(C) liquid to solid
(D) gas to liquid
Answer: (","What states of matter does nitrogen transition between at its boiling point of -196°C?
(A) solid to gas
(B) liquid to gas
(C) liquid to solid
(D) gas to liquid
Answer: (","At the boiling point of -196°C, what states of matter does nitrogen involve in its phase change?
(A) solid to gas
(B) liquid to gas
(C) liquid to solid
(D) gas to liquid
Answer: ("
Mercury_7179865,The Hubble Space Telescope is a telescope that NASA launched into space in 1990. Scientists most likely prefer to use the Hubble Space Telescope instead of a land-based telescope because it provides better accuracy at,"{'text': array(['predicting solar eclipses.', 'investigating faraway galaxies.',
       'investigating the size of Venus.',
       'predicting the phases of the Moon.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"The Hubble Space Telescope is a telescope that NASA launched into space in 1990. Scientists most likely prefer to use the Hubble Space Telescope instead of a land-based telescope because it provides better accuracy at
(A) predicting solar eclipses.
(B) investigating faraway galaxies.
(C) investigating the size of Venus.
(D) predicting the phases of the Moon.
Answer: (","Which is the most possible answer?
(A) predicting solar eclipses.
(B) investigating faraway galaxies.
(C) investigating the size of Venus.
(D) predicting the phases of the Moon.
Answer: (",33,"[32, 34, 35]","Scientists are likely to choose the Hubble Space Telescope over a ground-based one because it offers superior precision in what area?
(A) predicting solar eclipses.
(B) investigating faraway galaxies.
(C) investigating the size of Venus.
(D) predicting the phases of the Moon.
Answer: (","Why do scientists generally favor the Hubble Space Telescope over terrestrial telescopes for enhanced accuracy?
(A) predicting solar eclipses.
(B) investigating faraway galaxies.
(C) investigating the size of Venus.
(D) predicting the phases of the Moon.
Answer: (","For what reason do scientists prefer the Hubble Space Telescope to land-based telescopes due to its improved accuracy?
(A) predicting solar eclipses.
(B) investigating faraway galaxies.
(C) investigating the size of Venus.
(D) predicting the phases of the Moon.
Answer: (","What is the main reason scientists opt for the Hubble Space Telescope instead of a ground-based telescope for better precision?
(A) predicting solar eclipses.
(B) investigating faraway galaxies.
(C) investigating the size of Venus.
(D) predicting the phases of the Moon.
Answer: (","Why might scientists select the Hubble Space Telescope over a land-based telescope for more accurate results?
(A) predicting solar eclipses.
(B) investigating faraway galaxies.
(C) investigating the size of Venus.
(D) predicting the phases of the Moon.
Answer: (","What advantage does the Hubble Space Telescope have over land-based telescopes that makes scientists prefer it for accuracy?
(A) predicting solar eclipses.
(B) investigating faraway galaxies.
(C) investigating the size of Venus.
(D) predicting the phases of the Moon.
Answer: (","Why do scientists tend to use the Hubble Space Telescope rather than a terrestrial telescope for greater accuracy?
(A) predicting solar eclipses.
(B) investigating faraway galaxies.
(C) investigating the size of Venus.
(D) predicting the phases of the Moon.
Answer: (","What is the reason scientists would choose the Hubble Space Telescope over a ground-based one for enhanced accuracy?
(A) predicting solar eclipses.
(B) investigating faraway galaxies.
(C) investigating the size of Venus.
(D) predicting the phases of the Moon.
Answer: (","Why is the Hubble Space Telescope often preferred by scientists over land-based telescopes for its superior accuracy?
(A) predicting solar eclipses.
(B) investigating faraway galaxies.
(C) investigating the size of Venus.
(D) predicting the phases of the Moon.
Answer: ("
MCAS_2012_5_3,Which of the following statements best describes a complex machine?,"{'text': array(['It is designed to move with a motor.',
       'It is constructed from machine-made parts.',
       'It is made of more than one simple machine.',
       'It is built from more than one type of material.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which of the following statements best describes a complex machine?
(A) It is designed to move with a motor.
(B) It is constructed from machine-made parts.
(C) It is made of more than one simple machine.
(D) It is built from more than one type of material.
Answer: (","Which is the most possible answer?
(A) It is designed to move with a motor.
(B) It is constructed from machine-made parts.
(C) It is made of more than one simple machine.
(D) It is built from more than one type of material.
Answer: (",34,"[32, 33, 35]","Which statement most accurately defines a complex machine?
(A) It is designed to move with a motor.
(B) It is constructed from machine-made parts.
(C) It is made of more than one simple machine.
(D) It is built from more than one type of material.
Answer: (","Which of these options best characterizes a complex machine?
(A) It is designed to move with a motor.
(B) It is constructed from machine-made parts.
(C) It is made of more than one simple machine.
(D) It is built from more than one type of material.
Answer: (","Which of the following best defines what a complex machine is?
(A) It is designed to move with a motor.
(B) It is constructed from machine-made parts.
(C) It is made of more than one simple machine.
(D) It is built from more than one type of material.
Answer: (","Which statement best explains the nature of a complex machine?
(A) It is designed to move with a motor.
(B) It is constructed from machine-made parts.
(C) It is made of more than one simple machine.
(D) It is built from more than one type of material.
Answer: (","Which option most effectively describes a complex machine?
(A) It is designed to move with a motor.
(B) It is constructed from machine-made parts.
(C) It is made of more than one simple machine.
(D) It is built from more than one type of material.
Answer: (","Which of the following statements most accurately describes a complex machine?
(A) It is designed to move with a motor.
(B) It is constructed from machine-made parts.
(C) It is made of more than one simple machine.
(D) It is built from more than one type of material.
Answer: (","Which choice best outlines the concept of a complex machine?
(A) It is designed to move with a motor.
(B) It is constructed from machine-made parts.
(C) It is made of more than one simple machine.
(D) It is built from more than one type of material.
Answer: (","Which of these statements best captures the essence of a complex machine?
(A) It is designed to move with a motor.
(B) It is constructed from machine-made parts.
(C) It is made of more than one simple machine.
(D) It is built from more than one type of material.
Answer: (","Which description best fits a complex machine?
(A) It is designed to move with a motor.
(B) It is constructed from machine-made parts.
(C) It is made of more than one simple machine.
(D) It is built from more than one type of material.
Answer: ("
Mercury_7159583,"A drug company developed a pill to reduce cases of stomach virus. To test the medication, half of the participants got the pill with the new medicine and half got a sugar pill. Which term best identifies the participants who got a sugar pill?","{'text': array(['control', 'experimental', 'dependent variable',
       'independent variable'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"A drug company developed a pill to reduce cases of stomach virus. To test the medication, half of the participants got the pill with the new medicine and half got a sugar pill. Which term best identifies the participants who got a sugar pill?
(A) control
(B) experimental
(C) dependent variable
(D) independent variable
Answer: (","Which is the most possible answer?
(A) control
(B) experimental
(C) dependent variable
(D) independent variable
Answer: (",32,"[33, 34, 35]","In a drug trial, half of the participants received a sugar pill instead of the new medication. What term best describes these participants?
(A) control
(B) experimental
(C) dependent variable
(D) independent variable
Answer: (","In a study testing a new stomach virus pill, some participants were given a sugar pill. What is the correct term for these participants?
(A) control
(B) experimental
(C) dependent variable
(D) independent variable
Answer: (","During a medication trial, participants were divided, with some receiving a sugar pill. What term is used for those who got the sugar pill?
(A) control
(B) experimental
(C) dependent variable
(D) independent variable
Answer: (","In an experiment for a new pill, half the participants were given a sugar pill. What is the term for these participants?
(A) control
(B) experimental
(C) dependent variable
(D) independent variable
Answer: (","In a test of a new drug, some participants received a sugar pill. What term best identifies these participants?
(A) control
(B) experimental
(C) dependent variable
(D) independent variable
Answer: (","In a clinical trial, participants were split, with some getting a sugar pill. What term describes those who received the sugar pill?
(A) control
(B) experimental
(C) dependent variable
(D) independent variable
Answer: (","In a study of a new medication, half the participants took a sugar pill. What term identifies these participants?
(A) control
(B) experimental
(C) dependent variable
(D) independent variable
Answer: (","In a drug test, some participants were given a sugar pill instead of the actual medication. What term best describes these participants?
(A) control
(B) experimental
(C) dependent variable
(D) independent variable
Answer: (","In a trial for a new drug, some participants received a sugar pill. What is the term for these participants?
(A) control
(B) experimental
(C) dependent variable
(D) independent variable
Answer: ("
Mercury_7251003,Which information does a student need to differentiate between the speed and the velocity of a vehicle in motion?,"{'text': array(['the rate of the motion', 'the direction of the motion',
       'the change in the amount of motion',
       'the amount of distance traveled during motion'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Which information does a student need to differentiate between the speed and the velocity of a vehicle in motion?
(A) the rate of the motion
(B) the direction of the motion
(C) the change in the amount of motion
(D) the amount of distance traveled during motion
Answer: (","Which is the most possible answer?
(A) the rate of the motion
(B) the direction of the motion
(C) the change in the amount of motion
(D) the amount of distance traveled during motion
Answer: (",33,"[32, 34, 35]","What details must a student know to tell apart the speed and velocity of a moving vehicle?
(A) the rate of the motion
(B) the direction of the motion
(C) the change in the amount of motion
(D) the amount of distance traveled during motion
Answer: (","What knowledge is required for a student to distinguish between a vehicle's speed and velocity?
(A) the rate of the motion
(B) the direction of the motion
(C) the change in the amount of motion
(D) the amount of distance traveled during motion
Answer: (","What must a student understand to differentiate a vehicle's speed from its velocity?
(A) the rate of the motion
(B) the direction of the motion
(C) the change in the amount of motion
(D) the amount of distance traveled during motion
Answer: (","What information is necessary for a student to separate the concepts of speed and velocity in a vehicle?
(A) the rate of the motion
(B) the direction of the motion
(C) the change in the amount of motion
(D) the amount of distance traveled during motion
Answer: (","What does a student need to identify to differentiate between speed and velocity in a vehicle's movement?
(A) the rate of the motion
(B) the direction of the motion
(C) the change in the amount of motion
(D) the amount of distance traveled during motion
Answer: (","What should a student be aware of to distinguish between the speed and velocity of a vehicle?
(A) the rate of the motion
(B) the direction of the motion
(C) the change in the amount of motion
(D) the amount of distance traveled during motion
Answer: (","What must a student recognize to tell the difference between speed and velocity in a vehicle?
(A) the rate of the motion
(B) the direction of the motion
(C) the change in the amount of motion
(D) the amount of distance traveled during motion
Answer: (","What is needed for a student to differentiate a vehicle's speed from its velocity?
(A) the rate of the motion
(B) the direction of the motion
(C) the change in the amount of motion
(D) the amount of distance traveled during motion
Answer: (","What does a student require to distinguish between the speed and velocity of a moving vehicle?
(A) the rate of the motion
(B) the direction of the motion
(C) the change in the amount of motion
(D) the amount of distance traveled during motion
Answer: ("
Mercury_7245158,When do mutations help make an ecosystem more sustainable?,"{'text': array(['when mutations decrease the number of individuals in an ecosystem',
       'when mutations increase the number of individuals in an ecosystem',
       'when mutations decrease the number of species in an ecosystem',
       'when mutations increase the number of species in an ecosystem'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"When do mutations help make an ecosystem more sustainable?
(A) when mutations decrease the number of individuals in an ecosystem
(B) when mutations increase the number of individuals in an ecosystem
(C) when mutations decrease the number of species in an ecosystem
(D) when mutations increase the number of species in an ecosystem
Answer: (","Which is the most possible answer?
(A) when mutations decrease the number of individuals in an ecosystem
(B) when mutations increase the number of individuals in an ecosystem
(C) when mutations decrease the number of species in an ecosystem
(D) when mutations increase the number of species in an ecosystem
Answer: (",35,"[32, 33, 34]","At what point do mutations contribute to the sustainability of an ecosystem?
(A) when mutations decrease the number of individuals in an ecosystem
(B) when mutations increase the number of individuals in an ecosystem
(C) when mutations decrease the number of species in an ecosystem
(D) when mutations increase the number of species in an ecosystem
Answer: (","Under what circumstances do mutations enhance the sustainability of an ecosystem?
(A) when mutations decrease the number of individuals in an ecosystem
(B) when mutations increase the number of individuals in an ecosystem
(C) when mutations decrease the number of species in an ecosystem
(D) when mutations increase the number of species in an ecosystem
Answer: (","In what situations do mutations aid in making an ecosystem more sustainable?
(A) when mutations decrease the number of individuals in an ecosystem
(B) when mutations increase the number of individuals in an ecosystem
(C) when mutations decrease the number of species in an ecosystem
(D) when mutations increase the number of species in an ecosystem
Answer: (","When do mutations play a role in improving the sustainability of an ecosystem?
(A) when mutations decrease the number of individuals in an ecosystem
(B) when mutations increase the number of individuals in an ecosystem
(C) when mutations decrease the number of species in an ecosystem
(D) when mutations increase the number of species in an ecosystem
Answer: (","How do mutations assist in increasing the sustainability of an ecosystem?
(A) when mutations decrease the number of individuals in an ecosystem
(B) when mutations increase the number of individuals in an ecosystem
(C) when mutations decrease the number of species in an ecosystem
(D) when mutations increase the number of species in an ecosystem
Answer: (","In which scenarios do mutations support the sustainability of an ecosystem?
(A) when mutations decrease the number of individuals in an ecosystem
(B) when mutations increase the number of individuals in an ecosystem
(C) when mutations decrease the number of species in an ecosystem
(D) when mutations increase the number of species in an ecosystem
Answer: (","When can mutations be beneficial for the sustainability of an ecosystem?
(A) when mutations decrease the number of individuals in an ecosystem
(B) when mutations increase the number of individuals in an ecosystem
(C) when mutations decrease the number of species in an ecosystem
(D) when mutations increase the number of species in an ecosystem
Answer: (","At what times do mutations help in sustaining an ecosystem?
(A) when mutations decrease the number of individuals in an ecosystem
(B) when mutations increase the number of individuals in an ecosystem
(C) when mutations decrease the number of species in an ecosystem
(D) when mutations increase the number of species in an ecosystem
Answer: (","Under what conditions do mutations make an ecosystem more sustainable?
(A) when mutations decrease the number of individuals in an ecosystem
(B) when mutations increase the number of individuals in an ecosystem
(C) when mutations decrease the number of species in an ecosystem
(D) when mutations increase the number of species in an ecosystem
Answer: ("
ACTAAP_2010_5_12,Which scientist would be most likely to study the changes in animal populations in nature?,"{'text': array(['Botanist', 'Engineer', 'Ecologist', 'Veterinarian'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which scientist would be most likely to study the changes in animal populations in nature?
(A) Botanist
(B) Engineer
(C) Ecologist
(D) Veterinarian
Answer: (","Which is the most possible answer?
(A) Botanist
(B) Engineer
(C) Ecologist
(D) Veterinarian
Answer: (",34,"[32, 33, 35]","Who is the scientist most inclined to research shifts in animal populations in the wild?
(A) Botanist
(B) Engineer
(C) Ecologist
(D) Veterinarian
Answer: (","Which type of scientist is most likely to investigate alterations in animal populations in their natural habitats?
(A) Botanist
(B) Engineer
(C) Ecologist
(D) Veterinarian
Answer: (","What kind of scientist would focus on studying the fluctuations in animal populations in nature?
(A) Botanist
(B) Engineer
(C) Ecologist
(D) Veterinarian
Answer: (","Which scientist is most apt to examine the variations in animal populations in the wild?
(A) Botanist
(B) Engineer
(C) Ecologist
(D) Veterinarian
Answer: (","Who among scientists is most likely to study the dynamics of animal populations in their natural environment?
(A) Botanist
(B) Engineer
(C) Ecologist
(D) Veterinarian
Answer: (","Which scientist would primarily be concerned with the study of changes in animal populations in nature?
(A) Botanist
(B) Engineer
(C) Ecologist
(D) Veterinarian
Answer: (","What scientist is most likely to analyze the changes in animal populations in their natural settings?
(A) Botanist
(B) Engineer
(C) Ecologist
(D) Veterinarian
Answer: (","Which type of scientist would be most interested in observing changes in animal populations in the wild?
(A) Botanist
(B) Engineer
(C) Ecologist
(D) Veterinarian
Answer: (","Who would be the scientist most likely to focus on the study of animal population changes in nature?
(A) Botanist
(B) Engineer
(C) Ecologist
(D) Veterinarian
Answer: ("
